Uniprot ID	Length
P30531	599
P31483	386
P33316	252
P36404	184
P41279	467
P47890	313
P48066	632
P48378	723
P49418	695
P53677	418
P58753	221
P61088	152
Q07343	736
Q08AN1	781
Q13588	217
Q14135	290
Q14164	716
Q15067	660
Q15735	1006
Q15853	346
Q32NC0	220
Q3LI68	45
Q495W5	492
Q5JXC2	388
Q5T197	706
Q5T2R2	415
Q5T4F7	317
Q5VT03	806
Q6ICL7	350
Q6P9B9	1019
Q6ZSJ8	110
Q7Z6J9	526
Q86SQ3	457
Q86XX4	4008
Q8IUH8	684
Q8IVM8	553
Q8NCA5	518
Q8NFF5	587
Q8NHX9	752
Q8TAI1	123
Q8TCW7	415
Q8TF30	809
Q8WZ64	1704
Q96B86	450
Q96BJ3	306
Q96FK6	387
Q96M61	343
Q96M95	316
Q96RU7	358
Q96T37	977
Q96T91	129
Q99418	400
Q99457	506
Q99567	741
Q99729	332
Q9BYN8	205
Q9C091	1923
Q9GZM6	311
Q9H2H0	198
Q9H379	93
Q9H4D0	955
Q9HCC0	563
Q9NSA3	81
Q9NWQ9	140
Q9NX20	251
Q9NXC2	390
Q9NYF3	392
Q9P2H0	1117
Q9UIX4	513
Q9UKW4	847
Q9UPX0	1349
Q9Y224	244
Q9Y2J2	1087
Q9Y535	204
Q9Y5Q8	519
A0A075B6L6	115
A0A9L9PXS7	29
A6NEC2	478
A8MXZ1	464
O14576	645
O14907	124
O15247	247
O43491	1005
O43680	179
O75449	491
O95352	703
O95484	217
O96013	591
P01567	189
P06126	327
P07510	517
P08151	1106
P0C7M4	288
P0DMW4	78
P13612	1032
P15170	499
P16885	1265
P19338	710
P29376	864
P29377	79
P31323	418
P31937	336
P41218	407
P48552	1158
P50583	147
P51797	869
P53621	1224
P54760	987
P57768	344
P59045	1033
P62699	121
Q00722	1185
Q07617	926
Q12874	501
Q13049	653
Q14554	519
Q15011	391
Q16873	150
Q495X7	471
Q53GI3	561
Q5HY64	1035
Q5JW98	314
Q5TBC7	163
Q674X7	775
Q6AZW8	331
Q6UX07	377
Q6XXX2	140
Q6ZST2	131
Q6ZUJ4	267
Q7L576	1253
Q86SE9	256
Q86WV5	123
Q86XJ0	344
Q86Y78	171
Q8IV77	575
Q8IX18	779
Q8IY81	847
Q8IZS7	167
Q8N1M1	668
Q8ND56	463
Q8NEY3	305
Q8NGD3	323
Q8NHE4	81
Q8WWM9	190
Q969J3	196
Q96B49	74
Q96FG2	381
Q96I23	114
Q96RK0	2517
Q99808	456
Q9BXL6	1004
Q9BYP9	154
Q9BYR9	128
Q9H252	958
Q9H9Z2	209
Q9NP70	447
Q9NPA2	562
Q9NUA8	1239
Q9P209	647
Q9P2W3	67
Q9UGM1	479
Q9UGQ2	172
Q9UHC3	531
Q9UHL4	492
Q9UKT8	454
Q9UKY4	750
Q9ULC5	683
Q9ULK4	1368
Q9Y2E6	619
Q9Y2P5	690
Q9Y2R4	599
Q9Y3E5	179
Q9Y5M8	271
Q9Y6Q3	630
X6R8R1	474
A0A075B6X9	22
A0A0B4J1W7	369
A0A0U1RQI7	1052
A0A8V8TLL3	288
A0AAG2T1W8	120
A6NGU7	62
A8K554	130
D6REC4	714
O14561	156
O14926	492
O14965	403
O15090	1300
O15530	556
O60858	407
O75368	114
O95822	493
P02655	101
P03986	189
P04271	92
P0CG39	1038
P0DPF6	209
P0DTE0	309
P10809	573
P14207	255
P16422	314
P18627	525
P30838	453
P32971	234
P40200	585
P53634	463
P55268	1798
P55289	794
P56134	94
P56589	373
P78562	749
P79522	188
Q00604	133
Q13438	667
Q14126	1118
Q16832	855
Q2M3T9	481
Q53RD9	439
Q56UN5	1328
Q5EBL8	140
Q5SZD4	288
Q5T1S8	102
Q5TBB1	312
Q5VXM1	540
Q6F5E8	1435
Q6IMI6	304
Q6NSJ5	796
Q6PJG9	635
Q6UXU0	137
Q6ZN06	617
Q6ZUL3	223
Q6ZWB6	473
Q75WM6	255
Q76NI1	1749
Q7RTS5	596
Q7Z340	670
Q86V25	355
Q86VD1	984
Q86WQ0	139
Q86X59	251
Q8IUY3	354
Q8IVF5	1701
Q8IXS2	484
Q8IYJ1	553
Q8IZS5	231
Q8N0W4	816
Q8N715	623
Q8N752	337
Q8NGN6	311
Q8TAX9	416
Q96A33	483
Q96BM9	186
Q96JN2	1154
Q96JQ0	3298
Q96LW4	560
Q96MB7	349
Q96RT8	1024
Q9BV47	211
Q9BW62	490
Q9BZF1	889
Q9GZX5	532
Q9H0T7	212
Q9H6L2	316
Q9H7M6	989
Q9HAN9	279
Q9HB03	270
Q9NQ33	181
Q9NX31	292
Q9NZ72	180
Q9P272	454
Q9P283	1151
Q9P2K2	825
Q9P2T0	379
Q9UI26	975
Q9UQ07	419
Q9Y2Q3	226
A0A075B6K4	115
A0A0B4J245	112
A0A1B0GW15	77
A0A2R8Y7D0	120
A0PJY2	475
B2RNN3	333
B2RUY7	222
F5H4B4	570
O00422	153
O14802	1390
O15018	2839
O75821	320
O95006	317
O95239	1232
O95622	1261
P01624	115
P01714	112
P04001	364
P04183	234
P04424	464
P04732	61
P05423	398
P0C091	2139
P0C7N5	309
P10746	265
P17097	686
P17483	251
P18847	181
P20933	346
P22492	207
P22830	423
P41970	407
P47898	357
P48449	732
P50452	374
Q05D60	604
Q12959	904
Q13797	1035
Q14802	87
Q15049	377
Q15370	118
Q30KQ1	61
Q3LI60	44
Q3ZCN5	2353
Q53EU6	434
Q5FWF7	155
Q5GFL6	755
Q5GH73	641
Q5MJ09	141
Q5SY80	951
Q5TH74	334
Q5VWN6	2430
Q6IQ23	1121
Q6NT16	456
Q6ZTI6	216
Q6ZVX7	275
Q75MW2	155
Q8IY26	295
Q8N1T3	1032
Q8N3J3	647
Q8N614	296
Q8NAP3	1195
Q8NB90	893
Q8NEL9	900
Q8NGK4	314
Q8NH02	315
Q8NHY3	880
Q8TAD2	202
Q8TAP4	145
Q8TAT6	608
Q8TCF1	268
Q8TDM6	1919
Q93077	130
Q969T7	300
Q969V5	352
Q96HN2	611
Q9BSC4	688
Q9BVK2	526
Q9BVN2	902
Q9BXJ3	329
Q9BXK5	485
Q9H0W8	520
Q9H9B1	1298
Q9HB31	190
Q9HCN3	771
Q9HD47	186
Q9NNX9	186
Q9NPC4	353
Q9NQ69	397
Q9NQM4	214
Q9NSI6	2320
Q9NVT9	282
Q9P0M9	148
Q9P1P4	343
Q9UDX5	166
Q9UIL4	384
Q9UKT4	447
Q9UP65	541
Q9Y484	360
Q9Y576	335
A0A075B6S5	117
A0A0U1RQB9	7
A0A1B0GTQ1	446
A0A7I2V6D3	23
A5PLN7	773
A7KAX9	2087
B6SEH8	477
O00626	93
O14628	629
O43316	350
O43524	673
O60493	162
O60779	497
O94788	518
O95251	611
P09234	159
P10163	310
P14174	115
P30536	169
P38435	758
P40763	770
P41161	510
P46977	705
P50542	639
P50914	215
P51164	291
P57740	925
P58417	271
P62380	186
P78509	3460
Q00266	395
Q00994	111
Q01629	132
Q02548	391
Q03692	680
Q08043	901
Q08211	1270
Q13003	919
Q13467	585
Q13882	451
Q14011	172
Q14571	2701
Q15154	2024
Q401N2	412
Q4AC99	568
Q4AE62	458
Q4G0P3	5121
Q4L180	1135
Q4VCS5	1084
Q5JWF2	1037
Q5R372	815
Q5T0N5	605
Q5VWP2	391
Q6AI12	368
Q6KCM7	469
Q6PD74	315
Q6PGQ1	229
Q6UWB4	352
Q6UX73	402
Q7LBC6	1761
Q7LFL8	322
Q8IWF2	684
Q8N0W5	287
Q8N163	923
Q8N5K1	135
Q8N9A8	125
Q8NBP5	474
Q8NG06	486
Q8NGQ2	317
Q8TDQ7	276
Q8TEA8	209
Q8WYK0	555
Q92934	168
Q969G5	261
Q96C28	371
Q96EA4	605
Q96P16	312
Q96RA2	312
Q9BQQ7	232
Q9BVQ7	753
Q9BXX2	1392
Q9BYX7	375
Q9BZW5	370
Q9H1A3	318
Q9H4S2	264
Q9HB66	63
Q9NNX6	404
Q9NPC2	374
Q9NPD3	245
Q9NQX5	325
Q9NS85	328
Q9NSC5	361
Q9NSD4	429
Q9NSE4	1012
Q9P1G2	102
Q9P266	1359
Q9P273	2699
Q9UBM7	475
Q9ULD2	1270
Q9Y6D6	1849
A0A075B6Z9	21
A0A087WVF3	549
A0A087X179	549
A0A804HJP8	25
A0A8I5KW96	223
A0A8V8TPW5	24
A5PKW4	1024
B7Z8K6	153
O00339	956
O14756	317
O43462	519
O60331	668
O75521	394
O75718	401
O75936	387
O94766	335
O95425	2214
O95989	172
P01706	119
P01814	119
P02144	154
P06241	537
P06280	429
P06312	121
P06727	396
P07197	916
P0C5Y9	115
P0C7V0	271
P0DX02	649
P10768	282
P11233	206
P16220	327
P28289	359
P35218	305
P35250	354
P49815	1807
P58550	94
P61457	104
P84101	59
Q12864	832
Q13046	419
Q13868	293
Q14242	412
Q15828	149
Q3KP31	576
Q3SXM5	330
Q3SXZ7	439
Q5CZC0	6907
Q6NSI4	855
Q6P0N0	1132
Q6PEX7	206
Q6WN34	429
Q6ZNK6	161
Q86SH2	424
Q86UY6	237
Q8IY92	1834
Q8N1K5	641
Q8N2A0	174
Q8N6D2	247
Q8N8E2	541
Q8NET5	270
Q8NG35	78
Q8NGN7	298
Q8NHS9	363
Q8TE23	839
Q8WVE7	144
Q92597	394
Q92772	493
Q96A08	127
Q96CB5	159
Q96CS3	445
Q96FJ2	89
Q96G42	594
Q96LR9	279
Q96N96	652
Q96QZ7	1491
Q99715	3063
Q9BU70	441
Q9BZ76	1288
Q9BZK8	76
Q9BZW2	595
Q9GZQ4	415
Q9H0A9	340
Q9H0S4	455
Q9H5P4	1033
Q9H841	383
Q9H869	796
Q9HAB3	445
Q9HB19	425
Q9HCE5	456
Q9HD43	1115
Q9NR00	106
Q9NR48	2969
Q9NVE7	773
Q9NVH0	621
Q9P2H5	1018
Q9UIK5	374
Q9Y2L1	958
Q9Y493	2812
Q9Y624	299
A0A1W2PQC6	194
A0A2Z4LIS9	290
A6NCJ1	209
A6PVI3	153
O00303	357
O15091	583
O15169	862
O43639	380
O75956	126
O94818	638
O95864	444
O96008	361
P00709	142
P01857	399
P05060	677
P07477	247
P08172	466
P08590	195
P08603	1231
P0CG21	123
P0DN26	164
P10242	640
P21810	368
P22352	226
P41221	380
P42575	452
P46952	286
P54289	1103
P60413	245
P62714	309
Q01814	1243
Q02080	365
Q04671	838
Q06187	659
Q12772	1141
Q13322	594
Q13360	481
Q13425	540
Q16820	701
Q2M218	657
Q2MJR0	410
Q3SXP7	199
Q3YEC7	729
Q53FP2	167
Q53R12	229
Q53TQ3	1027
Q5H9S7	520
Q6N022	2769
Q6NXT4	461
Q6NZY4	707
Q6P280	563
Q6RI45	1802
Q6WRI0	2623
Q6ZN17	250
Q6ZRC1	1508
Q6ZYL4	71
Q8N1C3	465
Q8N2U9	271
Q8N884	522
Q8NAP1	163
Q8NEM0	835
Q8TC44	478
Q8TF05	950
Q8WTR4	605
Q8WU79	429
Q8WVM7	1258
Q92538	1860
Q969E8	191
Q96BH3	223
Q96CW9	530
Q96DR8	90
Q96F86	508
Q96I45	108
Q96IC2	774
Q96KN3	472
Q96MU8	473
Q96Q77	187
Q96SZ6	601
Q99584	98
Q99708	897
Q9GZZ0	328
Q9GZZ8	138
Q9H6R7	721
Q9H7X0	242
Q9HCJ2	640
Q9HD90	331
Q9NQ36	999
Q9NVV0	291
Q9NW15	660
Q9NXX6	385
Q9NYR8	311
Q9NYV4	1490
Q9NZH4	202
Q9P0V9	454
Q9P0X4	2223
Q9P1Z2	691
Q9UJX2	597
Q9UPE1	567
Q9UPP2	1182
Q9Y5M1	114
A0A096LPI5	108
A6NJV1	201
B4DS77	424
B4DXR9	585
O00264	195
O00391	747
O43808	307
O60739	113
O94827	1006
O94989	841
O95319	508
P02689	132
P04553	51
P0C024	238
P0DPD6	811
P12694	445
P15498	845
P17482	250
P35609	894
P43308	183
P47736	663
P47900	373
P48595	397
P58012	376
P61565	698
Q01523	94
Q04756	655
Q13043	487
Q13361	173
Q13439	2230
Q13936	2221
Q16584	847
Q16827	1216
Q2KHM9	967
Q3KQU3	841
Q3MHD2	195
Q494W8	412
Q5PRF9	694
Q5T160	578
Q5YKI7	109
Q6NXT2	135
Q6P5R6	122
Q6UWF5	114
Q6UX04	472
Q6ZV80	131
Q71SY5	747
Q71UM5	84
Q7L8S5	288
Q7RTX9	510
Q7Z309	247
Q7Z4N8	544
Q7Z4S9	335
Q86T90	577
Q8IVJ8	170
Q8N162	312
Q8N1E2	194
Q8N2E2	1590
Q8N2M8	674
Q8N4K4	120
Q8N9F8	522
Q8NEP7	349
Q8NG97	314
Q8NH18	312
Q8TCW9	393
Q8TDY2	1594
Q8TEB9	315
Q8WU03	294
Q8WY98	164
Q969E1	77
Q96DI7	357
Q96G28	342
Q96JA3	519
Q96K49	555
Q96LB0	322
Q96LD8	212
Q96M02	699
Q99871	358
Q99972	504
Q9BX10	602
Q9BY44	585
Q9BZG2	426
Q9BZX2	261
Q9H0E2	274
Q9H0J4	1663
Q9H5F2	150
Q9H5H4	540
Q9H7X2	142
Q9NPA8	101
Q9NWC5	275
Q9P1A6	1054
Q9UBQ7	328
Q9UH92	298
Q9UIM3	349
Q9UJY5	639
Q9UKR3	277
Q9UQ49	428
Q9Y3M9	751
Q9Y3Q0	740
Q9Y5Q6	135
Q9Y653	693
A0A075B6X8	21
A0A286YF58	385
A6NCS4	301
A6NIJ5	464
B9A064	214
E9PAV3	2078
O00526	184
O00750	1634
O14524	444
O43157	2135
O43819	266
O60513	344
O95199	551
O95302	570
O95379	198
O95696	1058
P02675	491
P04156	253
P08581	1390
P0DX01	826
P12544	262
P14621	99
P15036	469
P18621	184
P23415	457
P25024	350
P28324	431
P31249	432
P37023	503
P49023	591
P49639	335
P52569	658
P57075	661
P58876	126
P61247	264
P62249	146
Q04864	619
Q10571	1320
Q13002	908
Q13286	438
Q13421	630
Q14764	893
Q16612	68
Q16821	1122
Q16851	508
Q3BBV0	1214
Q502W6	1294
Q5VY43	1037
Q684P5	730
Q6NSI3	398
Q6PF18	240
Q6UXX9	243
Q7Z5H5	301
Q7Z6G8	1248
Q86UD1	273
Q86XQ3	398
Q8IWI9	3065
Q8IYF3	940
Q8IYM0	893
Q8N123	301
Q8N257	126
Q8N5R6	958
Q8NBN3	555
Q8NCV1	583
Q8NFA2	376
Q8NGI1	322
Q8NH48	314
Q8TAM6	284
Q8TCG2	481
Q8WWY8	451
Q8WYB5	2073
Q92786	737
Q93079	126
Q96CW1	435
Q96MF2	364
Q96MN2	994
Q96N06	139
Q96N76	676
Q96NI8	536
Q96NS8	147
Q96QD8	506
Q99665	862
Q99707	1265
Q99767	749
Q9BQI0	150
Q9BWJ5	86
Q9H3Z7	469
Q9H936	323
Q9HCJ5	1215
Q9NTK1	212
Q9NWB6	273
Q9NWB7	429
Q9NY93	547
Q9NYC9	4486
Q9UEU0	232
Q9UGP4	676
Q9UK73	627
Q9Y2T4	447
Q9Y3B6	208
Q9Y5I3	950
A0A075B710	21
A0A0A0MT84	20
A0AAG2TVR6	50
B2RUZ4	78
O00459	728
O14734	319
O14813	284
O15539	181
O60663	402
O75185	946
O75426	580
O75556	95
O75629	220
O75909	580
O95206	1070
P07711	333
P08910	425
P0DPD8	883
P0DPF4	110
P12821	1306
P14616	1297
P15954	63
P27105	288
P36383	396
P39905	211
P41240	450
P48668	564
P51530	1060
P51826	1226
P54855	530
P56181	108
P56381	51
P56746	228
P57796	275
P78344	907
P78356	416
P84074	193
Q008S8	904
Q06210	699
Q13509	450
Q14147	1143
Q14671	1186
Q14683	1233
Q16552	155
Q1MSJ5	1256
Q5JU85	1488
Q5MJ08	99
Q5T750	250
Q5TCX8	1036
Q5XG99	296
Q6NUQ1	792
Q6NXG1	681
Q6PI97	169
Q6UWU2	654
Q7L513	359
Q7Z401	1863
Q86TN4	253
Q8IZU8	1212
Q8N144	294
Q8N344	545
Q8N5N4	141
Q8NG41	125
Q8NH61	342
Q8NHW5	317
Q8TBB0	222
Q8TCT0	537
Q8TDS7	321
Q8WUJ1	264
Q8WWM7	1075
Q8WZ33	124
Q8WZA8	35
Q96FC7	376
Q96I99	432
Q96M86	4753
Q99741	560
Q9BQA5	517
Q9BX97	442
Q9BXJ0	243
Q9H0U6	180
Q9H0X6	261
Q9H106	197
Q9H3E2	840
Q9H3Q1	356
Q9H4L7	1026
Q9H5J0	574
Q9H707	407
Q9HAT1	526
Q9HD20	1204
Q9NPH9	171
Q9NQU5	681
Q9NR83	387
Q9NRR1	136
Q9NS18	164
Q9NXR5	420
Q9UD71	204
Q9UGT4	822
Q9UN42	357
Q9UQB8	552
Q9Y679	410
Q9Y6I7	421
A0A5B0	115
A1L162	156
A6NLX3	237
A8MQT2	603
A8MUU9	505
A8MVJ9	347
B2RC85	870
O00505	521
O14894	197
O15195	856
O43719	755
O75351	444
O95295	136
O95405	1425
P01040	98
P01705	113
P02671	866
P0C879	139
P0DMU3	169
P0DP09	117
P10266	1014
P12270	2363
P15621	663
P28329	748
P30086	187
P31639	672
P52272	730
P55107	478
P59817	542
Q05639	463
Q08170	494
Q08495	405
Q13296	93
Q2TAA8	658
Q49A17	601
Q5BKX6	768
Q5DJT8	189
Q5JSQ8	128
Q5JSS6	88
Q5VUD6	431
Q68EN5	471
Q6P9A2	607
Q6ZRP5	223
Q6ZSN1	163
Q6ZUG5	572
Q712K3	238
Q7L0L9	218
Q7Z628	596
Q7Z6M4	381
Q86TB3	2170
Q86UE8	772
Q86US8	1419
Q8IV31	216
Q8IYM9	498
Q8N5J2	469
Q8N6C5	1336
Q8N8Q3	282
Q8N9U9	137
Q8NA75	395
Q8NC44	543
Q8NGD2	314
Q8NGF1	315
Q8TAF3	677
Q8TBJ5	459
Q8WVF2	138
Q8WVP7	490
Q8WVZ9	684
Q8WXG8	99
Q92731	530
Q96BA8	519
Q96C03	454
Q96M85	177
Q96NJ1	140
Q96RD6	677
Q96S53	571
Q99678	358
Q9BX82	626
Q9BZ67	464
Q9H649	340
Q9H819	358
Q9HA47	277
Q9HA92	442
Q9HBE1	687
Q9HBL0	1839
Q9HBM0	779
Q9N2K0	584
Q9NP94	309
Q9NPF4	335
Q9NZT1	146
Q9P1C3	46
Q9UBB4	475
Q9UKG4	626
Q9UKT6	434
Q9UQ52	1028
Q9UQB3	1225
Q9Y2L8	839
Q9Y4K1	2131
Q9Y5L5	61
Q9Y675	71
Q9Y6Q1	641
A0A2R8Y4Y8	160
A0A6Q8PFC9	52
A8K8P3	1242
A8MTJ3	354
B2RXH2	506
I0J062	215
O00478	584
O14498	428
O60645	745
O60733	806
O75604	605
O94966	1318
O95218	330
P03951	625
P0DW85	118
P0DX52	636
P11230	501
P12829	197
P12956	609
P15941	1255
P19367	917
P26374	656
P30876	1174
P31415	396
P41271	181
P45452	471
P48448	385
P54707	1039
P60153	205
Q06413	473
Q08477	520
Q13349	1161
Q13445	227
Q13472	1001
Q13478	541
Q13554	666
Q15038	168
Q16099	956
Q16798	604
Q4VC05	210
Q52M75	96
Q58A45	887
Q58FF6	505
Q5JWF8	245
Q5S007	2527
Q5TAP6	766
Q5TCH4	519
Q6P3V2	769
Q6PK04	289
Q6S5H5	508
Q6ZRI6	1047
Q6ZWK4	172
Q701N4	177
Q76N89	1606
Q7L1W4	858
Q7L590	875
Q7Z4W1	244
Q8IXK0	858
Q8IZT6	3477
Q8N0U2	210
Q8N122	1335
Q8N543	542
Q8N6Q1	288
Q8NDF8	572
Q8NFW9	859
Q8NHV4	660
Q8WWX9	145
Q8WWZ8	545
Q92563	424
Q93063	718
Q96AH8	199
Q96BV0	537
Q96D98	161
Q96JJ3	720
Q96QK1	796
Q96R27	311
Q9BRJ7	211
Q9BYC9	149
Q9BYR3	166
Q9BZY9	425
Q9GZL7	423
Q9GZX3	395
Q9H741	205
Q9HAW7	530
Q9HAY2	307
Q9HCR9	933
Q9NP66	347
Q9NRX6	74
Q9NZI7	540
Q9P0S2	106
Q9P1Z0	1013
Q9UI25	63
Q9ULC3	237
Q9UM00	239
Q9UQN3	213
Q9Y3B9	282
Q9Y462	761
Q9Y5U8	109
Q9Y614	415
Q9Y6D5	1785
A0A096LPK9	316
A0A0B4J262	113
A0A0U1RRK4	108
A0A1W2PRG0	241
A0AAG2UXJ6	638
A0N4Z7	21
C9JXX5	98
O00214	317
O14646	1710
O15164	1050
O75161	1426
O75475	530
O75746	678
O75888	250
O75935	186
O76013	467
O94768	372
O95196	566
P00439	452
P04080	98
P06315	115
P07686	556
P08218	269
P09683	121
P17655	700
P21439	1286
P21953	392
P22415	310
P25874	307
P29558	406
P35398	523
P46379	1132
P49368	545
P54793	590
P55075	233
P61313	204
P78318	339
Q13332	1948
Q13401	168
Q14050	684
Q14587	947
Q14653	427
Q15393	1217
Q15404	277
Q15648	1581
Q5BKU9	147
Q5MAI5	379
Q5QGS0	1516
Q5TC82	1133
Q5U4N7	250
Q5VT06	3117
Q6B0K9	141
Q6IN84	353
Q6MZM9	219
Q6P2P2	845
Q6PF15	583
Q6SA08	328
Q6UVJ0	657
Q6UWV2	235
Q6ZUF6	198
Q6ZWT7	520
Q7Z2D5	763
Q7Z5J8	1434
Q86TD4	473
Q8IUC2	63
Q8IWV2	1026
Q8IYA8	594
Q8IYW5	571
Q8IZD9	2030
Q8NBI6	393
Q8ND71	665
Q8TEQ8	1089
Q8WU43	91
Q8WXK3	278
Q92560	729
Q92859	1461
Q96DM1	585
Q96LR4	140
Q96PP4	275
Q96Q40	435
Q96QH2	670
Q9BSJ2	902
Q9BY11	444
Q9C098	648
Q9H2U1	1008
Q9H3M7	391
Q9H6R4	1146
Q9H9L7	192
Q9NSA2	647
Q9NVM9	706
Q9NW97	253
Q9NZP0	311
Q9UBX8	382
Q9UIF3	430
Q9UJ37	374
Q9UJ42	338
Q9UJ71	328
Q9UK33	172
Q9Y6H6	103
Q9Y6V7	483
A0A075B6W6	20
A0A0J9YXQ4	647
A0A1B0GU71	98
A6NE52	1622
A6NNT2	1141
B4E2M5	196
H0Y7S4	478
O00570	391
O14904	365
O43474	513
O43541	496
O60883	481
O75110	1047
O75112	727
O75173	837
O75352	247
O75593	365
O94772	140
O95817	575
P00558	417
P04440	258
P09132	144
P09237	267
P09382	135
P0C626	314
P0DN84	35
P0DOY5	5
P0DTE4	527
P13686	325
P22234	425
P23946	247
P26439	372
P26998	211
P30679	374
P32121	409
P40337	213
P49757	651
P51571	173
P52758	137
P56182	461
P58107	5088
P60520	117
P61550	626
P62899	125
P78413	519
P80404	500
Q02221	97
Q06033	890
Q0P5P2	90
Q13416	577
Q15819	145
Q5BKX5	351
Q5JSZ5	2229
Q5T3Y7	98
Q5T953	404
Q5VT66	337
Q687X5	459
Q6TFL3	1326
Q6UWI4	295
Q6UWU4	347
Q6UXT8	129
Q6ZSG2	479
Q7L5A3	538
Q7RTR8	314
Q86SJ6	1040
Q86Y01	620
Q8IZD6	547
Q8IZQ1	3526
Q8N0Z2	381
Q8N6M6	819
Q8N9B5	988
Q8NAV2	365
Q8NER1	839
Q8TAC9	235
Q92733	491
Q92997	716
Q96AA8	810
Q96G25	268
Q96JA1	1093
Q96LL9	226
Q96NG5	402
Q9BSG0	188
Q9BY21	358
Q9C0D6	1143
Q9H161	411
Q9H269	839
Q9H3K6	86
Q9H583	2144
Q9H6D7	363
Q9HC62	589
Q9NQ92	184
Q9UI40	661
Q9UJ04	414
Q9UJQ1	280
Q9UNL2	185
Q9UNN5	650
Q9Y5G5	932
Q9Y5P1	312
Q9Y5U4	225
Q9Y618	2514
A0A0J9YX94	578
A0A1B0GUJ8	204
A0A8I5KY20	255
A0ZSE6	113
A1A5D9	508
A6NDR6	274
A6NDS4	549
A6NNF4	616
A8MU46	494
D6RA61	530
O15131	539
O43929	436
O75865	159
O75884	186
O94919	500
O95231	258
O95238	335
P04280	392
P09912	130
P0CG24	379
P17028	368
P20929	8525
P22061	227
P22455	802
P25101	427
P26951	378
P46782	204
P49411	455
P57105	145
P61158	418
P62277	151
P67870	215
P82251	487
Q04743	252
Q07092	1604
Q0D2J5	394
Q14149	939
Q14568	343
Q14832	879
Q14CZ7	662
Q15306	451
Q15642	601
Q15777	294
Q16538	588
Q16740	277
Q494R0	122
Q5JUK2	328
Q5T2S8	1044
Q5VVS0	124
Q6IF99	312
Q6P3S6	717
Q6ZU69	1335
Q7Z449	544
Q7Z5B4	369
Q7Z5L4	167
Q7Z7G1	428
Q8IUH4	622
Q8IUR6	639
Q8IWZ5	723
Q8N6F1	224
Q8N7M2	679
Q8N8J0	262
Q8NA66	436
Q8NBW4	561
Q8NEV4	1616
Q8NI17	732
Q8TD22	340
Q8WUU5	269
Q8WUZ0	217
Q8WVZ7	376
Q8WXA2	126
Q92752	1358
Q969G9	470
Q96A05	226
Q96HE7	468
Q96IW2	340
Q96KD3	344
Q96KK5	128
Q96LZ2	347
Q96PE5	141
Q9BSM1	259
Q9BVL4	669
Q9BX59	468
Q9BZA7	1347
Q9BZX4	212
Q9HBG7	655
Q9NRJ7	776
Q9NYJ1	87
Q9NYQ8	4349
Q9NYU1	1516
Q9P121	344
Q9P260	1216
Q9UBH0	155
Q9ULP0	352
Q9ULT8	2610
Q9UNL4	249
Q9Y259	395
Q9Y2B4	290
Q9Y2G1	1151
Q9Y561	859
A0A0J9YXX1	117
A0A1B0GUS0	222
A2NJV5	120
A6NKD2	308
A6NMS3	321
A6NN92	205
A6NNA5	263
A7E2V4	1837
B1ANY3	271
C9JDP6	229
C9JUS6	153
F2Z333	226
O14625	94
O15143	372
O15504	423
O43252	624
O43300	516
O75204	238
O75840	302
O95171	688
P0CG34	45
P17509	224
P20336	220
P21728	446
P22891	400
P33981	857
P38398	1863
P42356	2102
P48960	835
P51532	1647
P55789	205
P61619	476
P61970	127
P67936	248
P83916	185
Q06330	500
Q0VF96	1302
Q10981	343
Q12950	439
Q13011	328
Q13347	325
Q13501	440
Q13951	182
Q15326	602
Q15399	786
Q15722	352
Q16518	533
Q17R98	1081
Q5GAN3	156
Q5HYW3	569
Q5SRE7	291
Q5T0Z8	1188
Q5TB80	1403
Q5XX13	1052
Q6AWC2	1192
Q6IFH4	312
Q6NUS8	523
Q6UXI9	565
Q7L0Q8	258
Q7RTR0	991
Q7Z3B0	74
Q7Z3K6	550
Q8IZS8	1091
Q8NB59	555
Q8ND24	703
Q8NF64	920
Q8TAK6	271
Q8TDI7	906
Q8WVV5	523
Q92930	207
Q93034	780
Q96A58	199
Q96DZ5	547
Q96KA5	538
Q96MC2	740
Q96P15	392
Q96Q35	445
Q96S16	264
Q99570	1358
Q99674	318
Q99680	433
Q9BT76	320
Q9BU23	707
Q9BVX2	250
Q9H0V1	697
Q9H2G4	693
Q9HAU6	139
Q9NRG7	293
Q9NXA8	310
Q9NZW5	540
Q9P1U0	126
Q9UIA0	394
Q9UIH9	416
Q9UJ98	1225
Q9UJT0	475
Q9UJZ1	356
Q9ULU4	1186
Q9UNE0	448
Q9Y2T7	364
Q9Y5L2	63
A0A075B7E8	117
A0A087WZ39	114
A0A0A6YYK7	116
A0A0B4J2F2	783
A0A1W2PNU3	283
A0AAG2TU48	159
A0M8Q6	106
A6NJT0	531
A8MYZ0	460
B1APH4	448
H3BQL2	631
H7BZ55	1653
O00463	557
O15389	551
O15405	576
O15482	410
O75064	1496
P01008	464
P03950	147
P08047	785
P08493	103
P0DV75	464
P10144	247
P11413	515
P15090	132
P16442	354
P19113	662
P31629	2446
P33241	339
P43356	314
P46783	165
P47712	749
P48051	423
P49916	1009
P51817	358
P53384	320
P53673	196
P56539	151
P60369	221
P78363	2273
Q07960	439
Q2M3D2	409
Q5GAN6	216
Q5H9L2	206
Q5SQN1	464
Q5TAX3	1644
Q5VWM4	474
Q6BCY4	276
Q6IA69	706
