gene_id	gene_name	uniprot_id	length	Hk
ENSG00000178952	TUFM	P49411	455	0
ENSG00000258644	SYNJ2BP	P57105	145	0
ENSG00000115091	ACTR3	P61158	418	1
ENSG00000110700	RPS13	P62277	151	1
ENSG00000204435	CSNK2B	P67870	215	1
ENSG00000021488	SLC7A9	P82251	487	0
ENSG00000170370	EMX2	Q04743	252	0
ENSG00000084636	COL16A1	Q07092	1604	0
ENSG00000197054	ZNF763	Q0D2J5	394	0
ENSG00000159256	MORC3	Q14149	939	0
ENSG00000198822	GRM3	Q14832	879	0
ENSG00000124279	FASTKD3	Q14CZ7	662	0
ENSG00000137265	IRF4	Q15306	451	0
ENSG00000125733	TRIP10	Q15642	601	0
ENSG00000066382	MPPED2	Q15777	294	0
ENSG00000250510	GPR162	Q16538	588	0
ENSG00000125656	CLPP	Q16740	277	1
ENSG00000165643	SOHLH1	Q5JUK2	328	0
ENSG00000169126	ODAD2	Q5T2S8	1044	0
ENSG00000180708	OR10K2	Q6IF99	312	0
ENSG00000037637	FBXO42	Q6P3S6	717	1
ENSG00000205108	SPATA31F1	Q6ZU69	1335	0
ENSG00000155016	CYP2U1	Q7Z449	544	0
ENSG00000166405	RIC3	Q7Z5B4	369	0
ENSG00000166118	SPATA19	Q7Z5L4	167	0
ENSG00000109684	CLNK	Q7Z7G1	428	0
ENSG00000177054	ZDHHC13	Q8IUH4	622	0
ENSG00000164463	CREBRF	Q8IUR6	639	0
ENSG00000155890	TRIM42	Q8IWZ5	723	0
ENSG00000164007	CLDN19	Q8N6F1	224	0
ENSG00000167637	ZNF283	Q8N7M2	679	0
ENSG00000176571	CNBD1	Q8NA66	436	0
ENSG00000177058	SLC38A9	Q8NBW4	561	0
ENSG00000095777	MYO3A	Q8NEV4	1616	0
ENSG00000164509	IL31RA	Q8NI17	732	0
ENSG00000144040	SFXN5	Q8TD22	340	0
ENSG00000157259	GATAD1	Q8WUU5	269	1
ENSG00000099385	BCL7C	Q8WUZ0	217	1
ENSG00000188050	RNF133	Q8WVZ7	376	0
ENSG00000171053	PATE1	Q8WXA2	126	0
ENSG00000116147	TNR	Q92752	1358	0
ENSG00000140807	NKD1	Q969G9	470	0
ENSG00000250565	ATP6V1E2	Q96A05	226	0
ENSG00000197930	ERO1A	Q96HE7	468	0
ENSG00000105251	SHD	Q96IW2	340	0
ENSG00000135248	GARIN1B	Q96KD3	344	0
ENSG00000274997	H2AC12	Q96KK5	128	0
ENSG00000177689	MAGEB10	Q96LZ2	347	0
ENSG00000197430	OPALIN	Q96PE5	141	0
ENSG00000115289	PCGF1	Q9BSM1	259	0
ENSG00000073169	SELENOO	Q9BVL4	669	0
ENSG00000139192	TAPBPL	Q9BX59	468	0
ENSG00000102290	PCDH11X	Q9BZA7	1347	0
ENSG00000114547	ROPN1B	Q9BZX4	212	0
ENSG00000122224	LY9	Q9HBG7	655	0
ENSG00000272674	PCDHB16	Q9NRJ7	776	0
ENSG00000181924	COA4	Q9NYJ1	87	1
ENSG00000086570	FAT2	Q9NYQ8	4349	0
ENSG00000102595	UGGT2	Q9NYU1	1516	0
ENSG00000203740	NTM	Q9P121	344	0
ENSG00000134444	RELCH	Q9P260	1216	0
ENSG00000136695	IL36RN	Q9UBH0	155	0
ENSG00000103034	NDRG4	Q9ULP0	352	0
ENSG00000092148	HECTD1	Q9ULT8	2610	1
ENSG00000111653	ING4	Q9UNL4	249	0
ENSG00000100288	CHKB	Q9Y259	395	0
ENSG00000124251	TP53TG5	Q9Y2B4	290	0
ENSG00000124920	MYRF	Q9Y2G1	1151	0
ENSG00000147650	LRP12	Q9Y561	859	0
ENSG00000283567	C19orf85	A0A1B0GUS0	222	0
ENSG00000168757	TSPY2	A6NKD2	308	0
ENSG00000196098	OR5K4	A6NMS3	321	0
ENSG00000203733	GJE1	A6NN92	205	0
ENSG00000165606	DRGX	A6NNA5	263	0
ENSG00000214655	ZSWIM8	A7E2V4	1837	0
ENSG00000228607	CLDN25	C9JDP6	229	0
ENSG00000224420	ADM5	C9JUS6	153	0
ENSG00000228594	FNDC10	F2Z333	226	0
ENSG00000169248	CXCL11	O14625	94	0
ENSG00000130429	ARPC1B	O15143	372	0
ENSG00000136243	NUP42	O15504	423	0
ENSG00000138801	PAPSS1	O43252	624	0
ENSG00000146006	LRRTM2	O43300	516	0
ENSG00000135956	TMEM127	O75204	238	1
ENSG00000118263	KLF7	O75840	302	0
ENSG00000136155	SCEL	O95171	688	0
ENSG00000158164	TMSB15A	P0CG34	45	0
ENSG00000108511	HOXB6	P17509	224	0
ENSG00000105649	RAB3A	P20336	220	0
ENSG00000163239	DRD1	P21728	446	0
ENSG00000126231	PROZ	P22891	400	0
ENSG00000112742	TTK	P33981	857	0
ENSG00000012048	BRCA1	P38398	1863	0
ENSG00000241973	PI4KA	P42356	2102	0
ENSG00000123146	ADGRE5	P48960	835	0
ENSG00000127616	SMARCA4	P51532	1647	0
ENSG00000127554	GFER	P55789	205	0
ENSG00000058262	SEC61A1	P61619	476	0
ENSG00000102898	NUTF2	P61970	127	1
ENSG00000167460	TPM4	P67936	248	1
ENSG00000108468	CBX1	P83916	185	1
ENSG00000168214	RBPJ	Q06330	500	1
ENSG00000128849	CGNL1	Q0VF96	1302	0
ENSG00000176920	FUT2	Q10981	343	0
ENSG00000184492	FOXD4	Q12950	439	0
ENSG00000104823	ECH1	Q13011	328	1
ENSG00000084623	EIF3I	Q13347	325	1
ENSG00000161011	SQSTM1	Q13501	440	0
ENSG00000067955	CBFB	Q13951	182	0
ENSG00000015171	ZMYND11	Q15326	602	0
ENSG00000174123	TLR1	Q15399	786	0
ENSG00000213906	LTB4R	Q15722	352	0
ENSG00000116745	RPE65	Q16518	533	0
ENSG00000151612	ZNF827	Q17R98	1081	0
ENSG00000206150	RNASE13	Q5GAN3	156	0
ENSG00000242732	RTL5	Q5HYW3	569	0
ENSG00000175287	PHYHD1	Q5SRE7	291	0
ENSG00000188112	C6orf132	Q5T0Z8	1188	0
ENSG00000135315	CEP162	Q5TB80	1403	0
ENSG00000171931	FBXW10	Q5XX13	1052	0
ENSG00000151718	WWC2	Q6AWC2	1192	0
ENSG00000182083	OR6B2	Q6IFH4	312	0
ENSG00000145626	UGT3A1	Q6NUS8	523	0
ENSG00000168743	NPNT	Q6UXI9	565	0
ENSG00000116574	RHOU	Q7L0Q8	258	0
ENSG00000185792	NLRP9	Q7RTR0	991	0
ENSG00000188725	SMIM15	Q7Z3B0	74	0
ENSG00000155545	MIER3	Q7Z3K6	550	0
ENSG00000157445	CACNA2D3	Q8IZS8	1091	0
ENSG00000143469	SYT14	Q8NB59	555	0
ENSG00000167257	RNF214	Q8ND24	703	0
ENSG00000122515	ZMIZ2	Q8NF64	920	0
ENSG00000184221	OLIG1	Q8TAK6	271	0
ENSG00000149488	TMC2	Q8TDI7	906	0
ENSG00000124508	BTN2A2	Q8WVV5	523	0
ENSG00000166128	RAB8B	Q92930	207	0
ENSG00000166266	CUL5	Q93034	780	1
ENSG00000111404	RERG	Q96A58	199	0
ENSG00000105270	CLIP3	Q96DZ5	547	0
ENSG00000049656	CLPTM1L	Q96KA5	538	1
ENSG00000157856	DRC1	Q96MC2	740	0
ENSG00000206072	SERPINB11	Q96P15	392	0
ENSG00000155749	FLACC1	Q96Q35	445	0
ENSG00000161999	JMJD8	Q96S16	264	0
ENSG00000196455	PIK3R4	Q99570	1358	0
ENSG00000138028	CGREF1	Q99674	318	0
ENSG00000172209	GPR22	Q99680	433	0
ENSG00000267368	UPK3B	Q9BT76	320	0
ENSG00000100258	LMF2	Q9BU23	707	1
ENSG00000134291	TMEM106C	Q9BVX2	250	0
ENSG00000146802	TMEM168	Q9H0V1	697	0
ENSG00000184205	TSPYL2	Q9H2G4	693	0
ENSG00000100445	SDR39U1	Q9NRG7	293	0
ENSG00000124523	SIRT5	Q9NXA8	310	0
ENSG00000105926	PALS2	Q9NZW5	540	0
ENSG00000066379	POLR1H	Q9P1U0	126	0
ENSG00000100055	CYTH4	Q9UIA0	394	0
ENSG00000163884	KLF15	Q9UIH9	416	0
ENSG00000066923	STAG3	Q9UJ98	1225	0
ENSG00000074935	TUBE1	Q9UJT0	475	0
ENSG00000165283	STOML2	Q9UJZ1	356	1
ENSG00000101040	ZMYND8	Q9ULU4	1186	0
ENSG00000186197	EDAR	Q9UNE0	448	0
ENSG00000006047	YBX2	Q9Y2T7	364	0
ENSG00000135245	HILPDA	Q9Y5L2	63	0
ENSG00000164853	UNCX	A6NJT0	531	0
ENSG00000214237	MINDY4B	A8MYZ0	460	0
ENSG00000243660	ZNF487	B1APH4	448	0
ENSG00000261247	GOLGA8T	H3BQL2	631	0
ENSG00000226321	CROCC2	H7BZ55	1653	0
ENSG00000082512	TRAF5	O00463	557	0
ENSG00000268500	SIGLEC5	O15389	551	0
ENSG00000103460	TOX3	O15405	576	0
ENSG00000198837	DENND4B	O75064	1496	1
ENSG00000117601	SERPINC1	P01008	464	0
ENSG00000132855	ANG	P03950	147	0
ENSG00000162607	SP1	P08047	785	1
ENSG00000111341	MGP	P08493	103	0
ENSG00000285913	FAM90A18	P0DV75	464	0
ENSG00000100453	GZMB	P10144	247	0
ENSG00000160211	G6PD	P11413	515	0
ENSG00000170323	FABP4	P15090	132	0
ENSG00000175164	ABO	P16442	354	0
ENSG00000132680	HDC	P19113	662	0
ENSG00000010818	HIVEP2	P31629	2446	0
ENSG00000130592	LSP1	P33241	339	0
ENSG00000183305	MAGEA2B	P43356	314	0
ENSG00000270800	RPS10	P46783	165	1
ENSG00000116711	PLA2G4A	P47712	749	0
ENSG00000157542	KCNJ6	P48051	423	0
ENSG00000177468	LIG3	P49916	1009	0
ENSG00000183943	PRKX	P51817	358	0
ENSG00000103274	NUBP1	P53384	320	1
ENSG00000196431	CRYBA4	P53673	196	0
ENSG00000182533	CAV3	P56539	151	0
ENSG00000212935	KRTAP10-3	P60369	221	0
ENSG00000198691	ABCA4	P78363	2273	0
ENSG00000075884	ARHGAP1	Q07960	439	1
ENSG00000283632	EXOC3L2	Q2M3D2	409	0
ENSG00000182545	RNASE10	Q5GAN6	216	0
ENSG00000204065	TCEAL5	Q5H9L2	206	0
ENSG00000143740	SNAP47	Q5SQN1	464	0
ENSG00000134744	TUT4	Q5TAX3	1644	0
ENSG00000182330	PRAMEF8	Q5VWM4	474	0
ENSG00000166394	CYB5R2	Q6BCY4	276	0
ENSG00000172890	NADSYN1	Q6IA69	706	0
ENSG00000109944	JHY	Q6NUN7	778	0
ENSG00000167741	GGT6	Q6P531	493	0
ENSG00000198924	DCLRE1A	Q6PJP8	1040	0
ENSG00000186104	CYP2R1	Q6VVX0	501	0
ENSG00000182557	SPNS3	Q6ZMD2	512	0
ENSG00000170456	DENND5B	Q6ZUT9	1274	0
ENSG00000139508	SLC46A3	Q7Z3Q1	461	0
ENSG00000163530	DPPA2	Q7Z7J5	298	0
ENSG00000102910	LONP2	Q86WA8	852	1
ENSG00000182508	LHFPL1	Q86WI0	220	0
ENSG00000133114	GPALPP1	Q8IXQ4	340	0
ENSG00000122484	RPAP2	Q8IXW5	612	0
ENSG00000146350	TBC1D3	Q8IZP1	549	0
ENSG00000169946	ZFPM2	Q8WW38	1151	0
ENSG00000172428	COPS9	Q8WXC6	57	0
ENSG00000100201	DDX17	Q92841	729	1
ENSG00000156804	FBXO32	Q969P5	355	0
ENSG00000166140	ZFYVE19	Q96K21	471	0
ENSG00000168004	PLAAT5	Q96KN8	279	0
ENSG00000290203	NOX5	Q96PH1	765	0
ENSG00000159958	TNFRSF13C	Q96RJ3	184	0
ENSG00000139800	ZIC5	Q96T25	639	0
ENSG00000157514	TSC22D3	Q99576	134	0
ENSG00000119487	MAPKAP1	Q9BPZ7	522	0
ENSG00000112183	RBM24	Q9BX46	236	0
ENSG00000212725	KRTAP2-1	Q9BYU5	128	0
ENSG00000106526	ACTR3C	Q9C0K3	210	0
ENSG00000269437	NXF2B	Q9GZY0	626	0
ENSG00000173517	PEAK1	Q9H792	1746	0
ENSG00000066557	LRRC40	Q9H9A6	602	0
ENSG00000142327	RNPEPL1	Q9HAU8	725	0
ENSG00000242515	UGT1A10	Q9HAW8	530	0
ENSG00000170965	PLAC1	Q9HBJ0	212	0
ENSG00000100814	CCNB1IP1	Q9NPC3	277	0
ENSG00000085274	MYNN	Q9NPC7	610	0
ENSG00000083799	CYLD	Q9NQC7	956	0
ENSG00000166135	HIF1AN	Q9NWT6	349	0
ENSG00000080007	DDX43	Q9NXZ2	648	0
ENSG00000179695	OR6C2	Q9NZP2	312	0
ENSG00000185823	NPAP1	Q9NZP6	1156	0
ENSG00000128829	EIF2AK4	Q9P2K8	1649	0
ENSG00000163638	ADAMTS9	Q9P2N4	1935	0
ENSG00000119326	CTNNAL1	Q9UBT7	734	0
ENSG00000188566	NDOR1	Q9UHB4	597	0
ENSG00000168594	ADAM29	Q9UKF5	820	0
ENSG00000168060	NAALADL1	Q9UQQ1	740	0
ENSG00000162066	AMDHD2	Q9Y303	409	0
ENSG00000198792	TMEM184B	Q9Y519	407	1
ENSG00000134255	CEPT1	Q9Y6K0	416	0
ENSG00000204661	C5orf60	A6NFR6	353	0
ENSG00000187068	C3orf70	A6NLC5	250	0
ENSG00000237136	C4orf51	C9J302	202	0
ENSG00000104671	DCTN6	O00399	190	1
ENSG00000159788	RGS12	O14924	1447	0
ENSG00000131495	NDUFA2	O43678	99	1
ENSG00000074590	NUAK1	O60285	661	0
ENSG00000160294	MCM3AP	O60318	1980	0
ENSG00000254996	EIF4EBP3	O60516	100	1
ENSG00000166923	GREM1	O60565	184	0
ENSG00000141867	BRD4	O60885	1362	1
ENSG00000137936	BCAR3	O75815	825	0
ENSG00000159231	CBR3	O75828	277	0
ENSG00000182575	NXPH3	O95157	252	0
ENSG00000164007	CLDN1	O95832	211	0
ENSG00000162813	BPNT1	O95861	308	0
ENSG00000204420	MPIG6B	O95866	241	0
ENSG00000189058	APOD	P05090	189	0
ENSG00000090339	ICAM1	P05362	532	0
ENSG00000163220	S100A9	P06702	114	0
ENSG00000116747	RO60	P10155	538	0
ENSG00000100994	PYGB	P11216	843	0
ENSG00000187837	H1-2	P16403	213	0
ENSG00000100911	ME2	P23368	584	0
ENSG00000169442	CD52	P31358	61	0
ENSG00000253831	ETV3	P41162	512	0
ENSG00000198898	CAPZA2	P47755	286	0
ENSG00000170542	SERPINB9	P50453	376	0
ENSG00000106605	BLVRA	P53004	296	0
ENSG00000163995	LIM2	P55344	173	0
ENSG00000151892	GFRA1	P56159	465	0
ENSG00000136854	STXBP1	P61764	594	0
ENSG00000132388	UBE2G1	P62253	170	1
ENSG00000172354	GNB2	P62879	340	1
ENSG00000140332	TLE3	Q04726	772	0
ENSG00000049323	LTB	Q06643	244	0
ENSG00000164074	ABHD18	Q0P651	414	0
ENSG00000086504	MRPL28	Q13084	256	1
ENSG00000022267	FHL1	Q13642	323	0
ENSG00000155833	CYLC2	Q14093	348	0
ENSG00000167656	LY6D	Q14210	128	0
ENSG00000187486	KCNJ11	Q14654	390	0
ENSG00000016602	CLCA4	Q14CN2	919	0
ENSG00000106682	EIF4H	Q15056	248	1
ENSG00000174599	TRAM1	Q15629	374	1
ENSG00000118418	HMGN3	Q15651	99	1
ENSG00000168887	C2orf68	Q2NKX9	166	0
ENSG00000256980	KHDC1	Q4VXA5	237	0
ENSG00000168883	USP39	Q53GS9	565	1
ENSG00000204480	PRAMEF19	Q5SWL8	479	0
ENSG00000204478	PRAMEF20	Q5VT98	475	0
ENSG00000162783	IER5	Q5VY09	327	0
ENSG00000188133	TMEM215	Q68D42	235	0
ENSG00000247596	TWF2	Q6IBS0	349	1
ENSG00000173124	ACSM6	Q6P461	480	0
ENSG00000180185	FAHD1	Q6P587	221	0
ENSG00000134222	PSRC1	Q6PGN9	363	0
ENSG00000145868	FBXO38	Q6PIJ6	1188	0
ENSG00000126259	KIRREL2	Q6UWL6	708	0
ENSG00000110427	KIAA1549L	Q6ZVL6	1849	0
ENSG00000112763	BTN2A1	Q7KYR7	527	0
ENSG00000086758	HUWE1	Q7Z6Z7	4374	1
ENSG00000135913	USP37	Q86T82	979	0
ENSG00000166189	HPS6	Q86YV9	775	0
ENSG00000183723	CMTM4	Q8IZR5	234	0
ENSG00000154655	L3MBTL4	Q8NA19	623	0
ENSG00000090857	PDPR	Q8NCN5	879	0
ENSG00000186818	LILRB4	Q8NHJ6	448	0
ENSG00000130305	SUN5	Q8TC36	379	0
ENSG00000171402	XAGE3	Q8WTP9	111	0
ENSG00000110536	PTPMT1	Q8WUK0	201	0
ENSG00000165389	SPTSSA	Q969W0	71	1
ENSG00000166295	ANAPC16	Q96DE5	110	0
ENSG00000101695	RNF125	Q96EQ8	232	0
ENSG00000163888	CAMK2N2	Q96S95	79	0
ENSG00000125611	CHCHD5	Q9BSY4	110	0
ENSG00000136986	DERL1	Q9BUN8	251	1
ENSG00000159713	TPPP3	Q9BW30	176	0
ENSG00000118004	COLEC11	Q9BWP8	271	0
ENSG00000158828	PINK1	Q9BXM7	581	0
ENSG00000073146	MOV10L1	Q9BXT6	1211	0
ENSG00000187272	KRTAP9-8	Q9BYQ0	159	0
ENSG00000198258	UBL5	Q9BZL1	73	1
ENSG00000086730	LAT2	Q9GZY6	243	0
ENSG00000184698	OR51M1	Q9H341	326	0
ENSG00000184226	PCDH9	Q9HC56	1237	0
ENSG00000047621	FERRY3	Q9NQ89	552	0
ENSG00000162946	DISC1	Q9NRI5	854	0
ENSG00000122435	TRMT1	Q9NXH9	659	0
ENSG00000179085	DPM3	Q9P2X0	92	1
ENSG00000171872	KL	Q9UEF7	1012	0
ENSG00000204209	DAXX	Q9UER7	740	0
ENSG00000143258	USP21	Q9UK80	565	0
ENSG00000183778	B3GALT5	Q9Y2C3	310	0
ENSG00000147586	MRPS28	Q9Y2Q9	187	1
ENSG00000132286	TIMM10B	Q9Y5J6	103	1
ENSG00000284484	CPHXL2	A0A1W2PPK0	400	0
ENSG00000285480	H2BK1	A0A2R8Y619	122	0
ENSG00000163092	XIRP2	A4UGR9	3374	0
ENSG00000184716	SERINC4	A6NH21	518	0
ENSG00000215529	EFCAB8	A8MWE9	144	0
ENSG00000228570	NUTM2E	B1AL46	878	0
ENSG00000164761	TNFRSF11B	O00300	401	0
ENSG00000162650	ATXN7	O15265	892	0
ENSG00000103313	MEFV	O15553	781	0
ENSG00000196584	XRCC2	O43543	280	0
ENSG00000239474	KLHL41	O60662	606	0
ENSG00000256771	ZNF253	O75346	499	0
ENSG00000157131	C8A	P07357	584	0
ENSG00000291309	LY6S	P0DTL4	134	0
ENSG00000250571	GLI4	P10075	376	0
ENSG00000244242	IFITM1	P13164	125	0
ENSG00000179593	ALOX15	P16050	662	0
ENSG00000172232	AZU1	P20160	251	0
ENSG00000187735	TCEA1	P23193	301	0
ENSG00000152518	ZFP36	P26651	326	0
ENSG00000169188	PEX2	P28328	305	0
ENSG00000133731	IMPA1	P29218	277	0
ENSG00000169057	MECP2	P51608	486	1
ENSG00000005075	POLR2J	P52435	117	1
ENSG00000176485	PLAAT3	P53816	162	0
ENSG00000166482	MFAP4	P55083	255	0
ENSG00000141279	NPEPPS	P55786	919	1
ENSG00000090097	PCBP4	P57723	403	0
ENSG00000197837	H4C16	P62805	103	0
ENSG00000253729	PRKDC	P78527	4128	0
ENSG00000112293	GPLD1	P80108	840	0
ENSG00000218739	CEBPZ	Q03701	1054	1
ENSG00000154727	GABPA	Q06546	454	0
ENSG00000100852	ARHGAP5	Q13017	1502	0
ENSG00000112739	PRP4K	Q13523	1007	0
ENSG00000129675	ARHGEF6	Q15052	776	0
ENSG00000143368	SF3B4	Q15427	424	1
ENSG00000120832	MTERF2	Q49AM1	385	0
ENSG00000204564	C6orf136	Q5SQH8	315	0
ENSG00000204510	PRAMEF7	Q5VXH5	474	0
ENSG00000174038	SPATA31G1	Q5VYM1	1079	0
ENSG00000176473	WDR25	Q64LD2	544	0
ENSG00000075240	GRAMD4	Q6IC98	578	0
ENSG00000244411	KRTAP5-7	Q6L8G8	165	0
ENSG00000139044	B4GALNT3	Q6L9W6	998	0
ENSG00000267673	FDX2	Q6P4F2	183	0
ENSG00000014824	SLC30A9	Q6PML9	568	1
ENSG00000140839	CLEC18B	Q6UXF7	455	0
ENSG00000213171	LINGO4	Q6UY18	593	0
ENSG00000206527	HACD2	Q6Y1H2	254	0
ENSG00000144357	UBR3	Q6ZT12	1888	0
ENSG00000104756	KCTD9	Q7L273	389	1
ENSG00000151033	LYZL2	Q7Z4W2	148	0
ENSG00000159111	MRPL10	Q7Z7H8	261	0
ENSG00000166183	ASPG	Q86U10	573	0
ENSG00000166352	IFTAP	Q86VG3	221	0
ENSG00000163349	HIPK1	Q86Z02	1210	1
ENSG00000248672	CD302	Q8IX05	232	0
ENSG00000249853	HS3ST5	Q8IZT8	346	0
ENSG00000141200	KIF2B	Q8N4N8	673	0
ENSG00000167778	SPRYD3	Q8NCJ5	442	1
ENSG00000198535	C2CD4A	Q8NCU7	369	0
ENSG00000142611	RDM1	Q8NG50	284	0
ENSG00000181009	OR52N5	Q8NH56	324	0
ENSG00000231861	OR5K2	Q8NHB8	316	0
ENSG00000164304	CAGE1	Q8TC20	777	0
ENSG00000134955	SLC37A2	Q8TED4	501	0
ENSG00000101844	ATG4A	Q8WYN0	398	0
ENSG00000107185	RGP1	Q92546	391	1
ENSG00000163762	TM4SF18	Q96CE8	201	0
ENSG00000223658	C1GALT1C1	Q96EU7	318	0
ENSG00000154370	TRIM11	Q96F44	468	0
ENSG00000244486	SCARF2	Q96GP6	871	0
ENSG00000154451	GBP5	Q96PP8	586	0
ENSG00000119535	CSF3R	Q99062	836	0
ENSG00000189013	KIR2DL4	Q99706	377	0
ENSG00000198090	KRTAP4-6	Q9BYQ5	205	0
ENSG00000212901	KRTAP3-1	Q9BYR8	98	0
ENSG00000162961	DPY30	Q9C005	99	1
ENSG00000141431	ASXL3	Q9C0F0	2248	0
ENSG00000174996	KLC2	Q9H0B6	622	0
ENSG00000115355	CCDC8	Q9H0W5	538	0
ENSG00000124641	MED20	Q9H944	212	0
ENSG00000115760	BIRC6	Q9NR09	4857	0
ENSG00000196227	FAM217B	Q9NTX9	383	0
ENSG00000165506	DNAAF2	Q9NVR5	837	0
ENSG00000044459	CNTLN	Q9NXG0	1405	0
ENSG00000012660	ELOVL5	Q9NYP7	299	0
ENSG00000116882	HAO2	Q9NYQ3	351	0
ENSG00000133958	UNC79	Q9P2D8	2635	0
ENSG00000142619	PADI3	Q9ULW8	664	0
ENSG00000108061	SHOC2	Q9UQ13	582	0
ENSG00000166595	CIAO2B	Q9Y3D0	163	1
ENSG00000178764	ZHX2	Q9Y6X8	837	0
ENSG00000286106	NOTCH2NLR	A0A096LNW5	274	0
ENSG00000263201	DPEP2NB	A0A0U1RQF7	123	0
ENSG00000180386	KRTAP9-7	A0A140TA67	174	0
ENSG00000267221	C17orf113	A0A1B0GUU1	675	0
ENSG00000172986	GXYLT2	A0PJZ3	443	0
ENSG00000188883	KLRG2	A4D1S0	409	0
ENSG00000253309	SERPINE3	A8MV23	424	0
ENSG00000197879	MYO1C	O00159	1063	0
ENSG00000065150	IPO5	O00410	1097	1
ENSG00000130962	PRRG1	O14668	218	0
ENSG00000149547	EI24	O14681	340	0
ENSG00000198722	UNC13B	O14795	1591	0
ENSG00000196296	ATP2A1	O14983	1001	0
ENSG00000197555	SIPA1L1	O43166	1804	0
ENSG00000160226	CFAP410	O43822	256	0
ENSG00000196428	TSC22D2	O75157	780	0
ENSG00000136888	ATP6V1G1	O75348	118	1
ENSG00000177169	ULK1	O75385	1050	1
ENSG00000120992	LYPLA1	O75608	230	0
ENSG00000275722	LYZL6	O75951	148	0
ENSG00000186834	HEXIM1	O94992	359	1
ENSG00000130203	APOE	P02649	317	0
ENSG00000170439	MT1B	P07438	61	0
ENSG00000164692	COL1A2	P08123	1366	0
ENSG00000269466	H3Y1	P0DPK2	136	0
ENSG00000115568	ZNF14	P17017	642	0
ENSG00000172260	EGR1	P18146	543	0
ENSG00000140479	PCSK6	P29122	969	0
ENSG00000112576	CCND3	P30281	292	0
ENSG00000172270	BSG	P35613	385	1
ENSG00000130598	TNNI2	P48788	182	0
ENSG00000197279	ZNF165	P49910	485	0
ENSG00000146243	IRAK1	P51617	712	0
ENSG00000145214	DGKQ	P52824	942	0
ENSG00000116221	RPL37	P61927	97	1
ENSG00000100519	PSMC6	P62333	389	0
ENSG00000133805	AMPD3	Q01432	767	0
ENSG00000185668	POU3F1	Q03052	451	0
ENSG00000137764	MAP2K5	Q13163	448	0
ENSG00000152778	IFIT5	Q13325	482	0
ENSG00000171100	MTM1	Q13496	603	0
ENSG00000079999	KEAP1	Q14145	624	1
ENSG00000137070	IL11RA	Q14626	422	0
ENSG00000273611	ZNHIT3	Q15649	155	0
ENSG00000101367	MAPRE1	Q15691	268	1
ENSG00000196152	ZNF79	Q15937	498	0
ENSG00000206557	TRIM71	Q2Q1W2	868	0
ENSG00000186925	KRTAP19-6	Q3LI70	58	0
ENSG00000138794	SP6	Q3SY56	376	0
ENSG00000205002	AARD	Q4LEZ3	155	0
ENSG00000203908	KHDC3L	Q587J8	217	0
ENSG00000204152	TIMM23B	Q5SRD1	188	0
ENSG00000148158	SNX30	Q5VWJ9	437	0
ENSG00000244219	TMEM225	Q6GV28	225	0
ENSG00000174564	IL20RB	Q6UXL0	311	0
ENSG00000144642	RBMS3	Q6XE24	437	0
ENSG00000163492	CCDC141	Q6ZP82	1530	0
ENSG00000189350	TOGARAM2	Q6ZUX3	1019	0
ENSG00000197345	MRPL21	Q7Z2W9	205	1
ENSG00000176428	VPS37D	Q86XT2	251	0
ENSG00000161911	TREML1	Q86YW5	311	0
ENSG00000140030	GPR65	Q8IYL9	337	0
ENSG00000140157	NIPA2	Q8N8Q9	360	0
ENSG00000177125	ZBTB34	Q8NCN2	500	0
ENSG00000204574	ABCF1	Q8NE71	845	0
ENSG00000176230	OR4K17	Q8NGC6	312	0
ENSG00000111364	DDX55	Q8NHQ9	600	0
ENSG00000181786	ACTL9	Q8TC94	416	0
ENSG00000183508	NT5C	Q8TCD5	201	0
ENSG00000170633	RNF34	Q969K3	372	0
ENSG00000117791	MTARC2	Q969Z3	335	0
ENSG00000137038	DMAC1	Q96GE9	116	1
ENSG00000124228	DDX27	Q96GQ7	796	1
ENSG00000225614	ZNF469	Q96JG9	3953	0
ENSG00000102383	ZDHHC15	Q96MV8	337	0
ENSG00000250741	NT5C1B	Q96P26	610	0
ENSG00000205126	ACCS	Q96QU6	501	0
ENSG00000124900	TRIM51	Q9BSJ1	452	0
ENSG00000100065	CARD10	Q9BWT7	1032	0
ENSG00000008853	RHOBTB2	Q9BYZ6	727	0
ENSG00000066185	ZMYND12	Q9H0C1	365	0
ENSG00000139173	TMEM117	Q9H0C3	514	0
ENSG00000060237	WNK1	Q9H4A3	2382	1
ENSG00000244588	RAD21L1	Q9H4I0	556	0
ENSG00000185420	SMYD3	Q9H7B4	428	0
ENSG00000120159	CAAP1	Q9H8G2	361	0
ENSG00000141040	ZNF287	Q9HBT7	761	0
ENSG00000064547	LPAR2	Q9HBW0	348	0
ENSG00000163421	PROK2	Q9HC23	129	0
ENSG00000164256	PRDM9	Q9NQV7	894	0
ENSG00000029364	SLC39A9	Q9NUM3	307	0
ENSG00000151093	OXSM	Q9NWU1	459	0
ENSG00000142230	SAE1	Q9UBE0	346	0
ENSG00000158623	COPG2	Q9UBF2	871	0
ENSG00000173641	HSPB7	Q9UBY9	170	0
ENSG00000204290	BTNL2	Q9UIR0	482	0
ENSG00000143614	ATAD2B	Q9ULI0	1458	0
ENSG00000144671	SLC22A14	Q9Y267	594	0
ENSG00000291307	POLGARF	A0A3B3IS91	260	0
