Gene ID	UniProtID	Protein length	Housekeeping?
ENSG00000144130	Q86YG4	428	0
ENSG00000082805	Q8IUD2	1116	0
ENSG00000185100	Q8N142	457	0
ENSG00000164182	Q8N183	169	1
ENSG00000151131	Q8N5I9	185	0
ENSG00000288503	Q8N8A6	666	0
ENSG00000197591	Q8NGX0	322	0
ENSG00000188868	Q8TA94	476	0
ENSG00000083814	Q8TAW3	534	0
ENSG00000180785	Q8TCB6	318	0
ENSG00000169609	Q8WUR7	153	0
ENSG00000140986	Q92901	407	0
ENSG00000074842	Q969H8	173	1
ENSG00000149300	Q96A22	123	0
ENSG00000145088	Q96CJ1	260	0
ENSG00000146067	Q96PV7	902	0
ENSG00000132382	Q9BQG0	1328	0
ENSG00000141741	Q9BRT3	115	1
ENSG00000187918	Q9H344	312	0
ENSG00000111058	Q9H6R3	686	0
ENSG00000148842	Q9H8M5	875	0
ENSG00000162618	Q9HBW9	690	0
ENSG00000288204	Q9NP08	348	0
ENSG00000122678	Q9NP87	494	0
ENSG00000115310	Q9NQC3	1192	0
ENSG00000068028	Q9NS23	344	1
ENSG00000113810	Q9NTJ3	1288	0
ENSG00000138381	Q9NWL6	643	1
ENSG00000130748	Q9NX00	188	0
ENSG00000082269	Q9P2D6	1515	0
ENSG00000173320	Q9P2F5	926	0
ENSG00000068885	Q9P2H3	777	0
ENSG00000002745	Q9UBV4	365	0
ENSG00000174080	Q9UBX1	484	0
ENSG00000165912	Q9UKS6	424	0
ENSG00000111817	Q9UL01	958	0
ENSG00000121653	Q9UQF2	711	0
ENSG00000214021	Q9Y4R7	772	0
ENSG00000113163	Q9Y5P4	624	0
ENSG00000278414	A0A0G2JN68	375	0
ENSG00000230601	A0A1B0GUV7	120	0
ENSG00000205903	A6NFI3	1004	0
ENSG00000140323	A7MBM2	1401	0
ENSG00000198156	E9PJ23	425	0
ENSG00000288520	G9CGD6	899	0
ENSG00000275095	O15467	120	0
ENSG00000184575	O43592	962	1
ENSG00000205302	O60749	519	0
ENSG00000162337	O75197	1615	0
ENSG00000280568	O75290	641	0
ENSG00000113739	O76061	302	0
ENSG00000123561	P05543	415	0
ENSG00000197956	P06703	90	1
ENSG00000135486	P09651	372	1
ENSG00000230045	P0C7V4	464	0
ENSG00000087494	P12272	177	0
ENSG00000124588	P16083	231	0
ENSG00000172757	P23528	166	1
ENSG00000288705	P35504	534	0
ENSG00000113013	P38646	679	1
ENSG00000110436	P43004	574	0
ENSG00000153234	P43354	598	0
ENSG00000123584	P43362	315	0
ENSG00000196433	P46597	345	0
ENSG00000204174	P50391	375	0
ENSG00000129910	P55291	814	0
ENSG00000122674	P86791	482	1
ENSG00000101412	Q01094	437	0
ENSG00000116337	Q01433	825	0
ENSG00000061918	Q02153	619	0
ENSG00000163064	Q05925	392	0
ENSG00000073711	Q06190	1150	0
ENSG00000144306	Q0VDG4	424	0
ENSG00000144191	Q16281	694	0
ENSG00000212747	Q17RB0	113	0
ENSG00000215183	Q1L6U9	139	0
ENSG00000136828	Q5JS13	557	0
ENSG00000187980	Q5R387	149	0
ENSG00000122483	Q5T9S5	1454	0
ENSG00000204711	Q5VTT2	229	0
ENSG00000154429	Q6IQ19	270	0
ENSG00000278326	Q6NUP7	873	0
ENSG00000197241	Q6PXP3	512	0
ENSG00000102313	Q6UXX5	1313	0
ENSG00000196862	Q7Z3J3	1758	0
ENSG00000133597	Q7Z695	626	0
ENSG00000135338	Q86VQ0	697	0
ENSG00000205038	Q86WI1	4243	0
ENSG00000171109	Q8IWA4	741	0
ENSG00000154274	Q8IY42	314	0
ENSG00000274746	Q8IYN0	542	0
ENSG00000161180	Q8IYX3	613	0
ENSG00000150627	Q8IZU2	1322	0
ENSG00000175768	Q8N4H5	51	1
ENSG00000149182	Q8N6H7	521	1
ENSG00000179284	Q8N907	189	0
ENSG00000161277	Q8NA92	274	0
ENSG00000056277	Q8ND82	737	0
ENSG00000168175	Q8NDC0	245	1
ENSG00000178358	Q8NGH3	330	0
ENSG00000177489	Q8NGZ5	317	0
ENSG00000136697	Q8WWZ1	152	0
ENSG00000213551	Q8WXX5	260	1
ENSG00000120694	Q92598	858	0
ENSG00000112378	Q96FX8	193	0
ENSG00000155622	Q96GT9	111	0
ENSG00000278372	Q96H55	970	0
ENSG00000164363	Q96N87	628	0
ENSG00000255223	Q96RB7	305	0
ENSG00000070444	Q99583	582	0
ENSG00000123395	Q9BSB4	218	1
ENSG00000167965	Q9BVC4	326	0
ENSG00000144909	Q9BXB4	747	0
ENSG00000101306	Q9H1R3	596	0
ENSG00000125534	Q9H3Y8	114	1
ENSG00000129521	Q9H6Z9	239	0
ENSG00000148481	Q9H8M7	445	0
ENSG00000116161	Q9HB71	228	0
ENSG00000133169	Q9HBH7	125	0
ENSG00000116218	Q9NP85	383	0
ENSG00000167791	Q9NPB3	220	0
ENSG00000105655	Q9NPH2	558	0
ENSG00000086712	Q9NUQ3	528	0
ENSG00000138443	Q9NYB9	513	0
ENSG00000086065	Q9NZZ3	219	1
ENSG00000116141	Q9P0L2	795	0
ENSG00000176248	Q9UJX6	822	1
ENSG00000159885	Q9UK12	451	0
ENSG00000205277	Q9UKN1	5478	0
ENSG00000165156	Q9UKY1	873	0
ENSG00000165475	Q9Y2S2	319	0
ENSG00000198718	Q9Y4F4	1720	0
ENSG00000137204	Q9Y694	548	0
ENSG00000096092	Q9Y6G1	99	0
ENSG00000223591	A0A0U1RR11	272	0
ENSG00000281406	A0A494BZU2	33	0
ENSG00000288658	A0A7I2V3R4	345	0
ENSG00000214357	A8MQ27	555	0
ENSG00000214681	A8MTL0	148	0
ENSG00000214654	A8MXE2	369	0
ENSG00000177556	O00244	68	1
ENSG00000162407	O14495	311	0
ENSG00000124222	O14662	325	0
ENSG00000111229	O15145	178	1
ENSG00000285433	O15263	64	0
ENSG00000109452	O15327	924	0
ENSG00000105392	O43186	299	0
ENSG00000120333	O60783	128	1
ENSG00000187098	O75030	526	0
ENSG00000066135	O75164	1064	0
ENSG00000115607	O95256	599	0
ENSG00000130222	O95257	159	0
ENSG00000170369	P09228	141	0
ENSG00000284515	P0C7Q6	338	0
ENSG00000178562	P10747	220	0
ENSG00000096088	P20142	388	0
ENSG00000066468	P21802	821	0
ENSG00000069535	P27338	520	0
ENSG00000073578	P31040	664	0
ENSG00000184166	P34982	312	0
ENSG00000129204	P35125	1406	0
ENSG00000126883	P35658	2090	0
ENSG00000197172	P43360	314	0
ENSG00000137693	P46937	504	0
ENSG00000226618	P48634	2157	0
ENSG00000288118	P49448	558	0
ENSG00000170144	P51991	378	1
ENSG00000142227	P54852	163	0
ENSG00000155959	P61758	197	1
ENSG00000102225	Q00536	496	0
ENSG00000138792	Q07075	957	0
ENSG00000240891	Q0VAA5	305	0
ENSG00000099956	Q12824	385	1
ENSG00000116478	Q13547	482	0
ENSG00000149927	Q14183	400	0
ENSG00000044090	Q14999	1698	0
ENSG00000136205	Q68CZ2	1445	0
ENSG00000203685	Q69YW2	141	0
ENSG00000183605	Q6P4A7	337	0
ENSG00000170807	Q6P5Q4	547	0
ENSG00000288195	Q6PEZ8	512	0
ENSG00000205923	Q6PRD7	247	0
ENSG00000183908	Q6ZSA7	298	0
ENSG00000074054	Q7Z460	1538	0
ENSG00000169641	Q86V48	1076	0
ENSG00000133247	Q86Y97	462	0
ENSG00000083093	Q86YC2	1186	0
ENSG00000135968	Q8IWJ2	1684	0
ENSG00000133195	Q8N1S5	342	0
ENSG00000169592	Q8NBZ0	244	0
ENSG00000077935	Q8NDV3	1235	0
ENSG00000170209	Q8NFD2	765	0
ENSG00000205497	Q8NGJ6	313	0
ENSG00000158411	Q8WV92	249	0
ENSG00000184659	Q8WXT5	416	0
ENSG00000130768	Q92485	455	0
ENSG00000108773	Q92830	837	0
ENSG00000155115	Q969F1	213	1
ENSG00000104343	Q96B02	151	0
ENSG00000285098	Q96B33	292	0
ENSG00000123815	Q96D53	544	0
ENSG00000169193	Q96EE4	140	0
ENSG00000006015	Q96EN9	201	0
ENSG00000155034	Q96ME1	718	0
ENSG00000146618	Q96RJ6	166	0
ENSG00000177669	Q96T53	435	0
ENSG00000138663	Q9BT78	406	1
ENSG00000139496	Q9BVL2	599	1
ENSG00000139656	Q9BVW6	85	0
ENSG00000132357	Q9BX69	1037	0
ENSG00000101457	Q9H147	329	1
ENSG00000204764	Q9H2T7	1088	0
ENSG00000123685	Q9NR55	127	0
ENSG00000103121	Q9NRP2	79	0
ENSG00000104129	Q9NVM6	304	0
ENSG00000154719	Q9NYK5	338	1
ENSG00000147896	Q9P0W0	207	0
ENSG00000187792	Q9UC06	446	0
ENSG00000156486	Q9ULS6	477	0
ENSG00000102878	Q9ULV5	492	0
ENSG00000117691	Q9UMX5	172	1
ENSG00000084072	Q9UNP9	301	0
ENSG00000164151	Q9Y2F5	2266	0
ENSG00000156642	Q9Y639	398	1
ENSG00000233757	A0A087WUV0	522	0
ENSG00000216921	A0A1B0GVR7	95	0
ENSG00000187783	A0PK05	275	0
ENSG00000162971	A2RUC4	315	0
ENSG00000285975	A6NKC0	464	0
ENSG00000215113	A8MYA2	514	0
ENSG00000234965	B8ZZ34	397	0
ENSG00000178919	O00358	373	0
ENSG00000188157	O00468	2068	0
ENSG00000131142	O15444	150	0
ENSG00000086827	O43264	779	0
ENSG00000000003	O43657	245	0
ENSG00000173465	O60232	199	1
ENSG00000144852	O75469	434	0
ENSG00000005810	O75592	4678	1
ENSG00000106443	O94880	948	0
ENSG00000149922	O95947	436	0
ENSG00000087086	P02792	175	0
ENSG00000165168	P04839	570	0
ENSG00000134184	P09488	218	0
ENSG00000100292	P09601	288	0
ENSG00000133112	P13693	172	1
ENSG00000167701	P24298	496	0
ENSG00000106236	P47972	431	0
ENSG00000105825	P48307	235	0
ENSG00000129245	P51116	673	1
ENSG00000171863	P62081	194	0
ENSG00000139343	P62306	86	1
ENSG00000135454	Q00973	533	0
ENSG00000067057	Q01813	784	0
ENSG00000165240	Q04656	1500	0
ENSG00000147432	Q05901	458	0
ENSG00000176678	Q12952	345	0
ENSG00000105371	Q14773	271	0
ENSG00000103316	Q14894	314	0
ENSG00000285365	Q30KP9	77	0
ENSG00000170364	Q53H47	684	0
ENSG00000198932	Q5JY77	1395	0
ENSG00000165406	Q5T0T0	291	0
ENSG00000178409	Q5T5X7	828	0
ENSG00000160072	Q5T9A4	648	0
ENSG00000077684	Q6IE81	842	0
ENSG00000164049	Q6X9E4	464	0
ENSG00000184898	Q6ZSC3	357	0
ENSG00000172888	Q6ZSS3	439	0
ENSG00000065882	Q86TI0	1168	0
ENSG00000144115	Q86YJ6	484	0
ENSG00000069509	Q8IVP5	155	0
ENSG00000166446	Q8N8U2	506	0
ENSG00000144455	Q8NBK3	374	0
ENSG00000157335	Q8NCF0	446	0
ENSG00000174483	Q8NFJ9	593	0
ENSG00000178586	Q8NGW1	331	0
ENSG00000181803	Q8NH40	331	0
ENSG00000188428	Q8TDH9	187	0
ENSG00000180096	Q8WYJ6	372	0
ENSG00000213516	Q96E39	390	0
ENSG00000169783	Q96FE5	620	0
ENSG00000079134	Q96FV9	657	0
ENSG00000145916	Q96G75	393	0
ENSG00000145860	Q96MT1	663	0
ENSG00000198909	Q99759	626	1
ENSG00000143167	Q99795	319	0
ENSG00000138092	Q9BU64	300	0
ENSG00000198042	Q9BXY0	300	0
ENSG00000072849	Q9GZP9	239	0
ENSG00000111371	Q9H2H9	487	0
ENSG00000139722	Q9H9H4	285	1
ENSG00000034239	Q9HAE3	211	0
ENSG00000277909	Q9HBM1	224	0
ENSG00000189184	Q9HCL0	1135	0
ENSG00000184708	Q9NRA8	985	0
ENSG00000171928	Q9NYZ1	205	0
ENSG00000284936	Q9P0S9	112	0
ENSG00000132781	Q9UIF7	546	0
ENSG00000159461	Q9UKV5	643	1
ENSG00000005108	Q9UPZ6	1657	0
ENSG00000143850	Q9Y2H5	1048	0
ENSG00000175985	A6NEE1	506	0
ENSG00000186710	A6NFT4	308	0
ENSG00000186432	O00629	521	1
ENSG00000105552	O15382	392	0
ENSG00000183542	O43908	158	0
ENSG00000114948	O75077	832	0
ENSG00000135108	O94952	628	0
ENSG00000171603	O94985	981	0
ENSG00000107018	P04808	185	0
ENSG00000096384	P08238	724	1
ENSG00000122705	P09496	248	1
ENSG00000184292	P09758	323	0
ENSG00000269713	P0DPF3	1111	0
ENSG00000149021	P11684	91	0
ENSG00000186395	P13645	584	0
ENSG00000132470	P16144	1822	0
ENSG00000170631	P17020	682	0
ENSG00000123505	P17707	334	0
ENSG00000116815	P19256	250	0
ENSG00000142583	P22732	501	0
ENSG00000116985	P34820	402	0
ENSG00000148516	P37275	1124	0
ENSG00000117400	P40238	635	0
ENSG00000125510	P41146	370	0
ENSG00000108107	P46779	137	1
ENSG00000281886	P49221	684	0
ENSG00000140521	P54098	1239	0
ENSG00000127955	P63096	354	0
ENSG00000176842	P78411	483	0
ENSG00000114270	Q02388	2944	0
ENSG00000104064	Q06547	395	0
ENSG00000144063	Q13021	153	0
ENSG00000159593	Q13564	534	0
ENSG00000180900	Q14160	1655	0
ENSG00000163069	Q16585	318	0
ENSG00000186143	Q53SZ7	412	0
ENSG00000182747	Q5M8T2	416	0
ENSG00000112195	Q5T2D2	321	0
ENSG00000173612	Q5T6X5	926	0
ENSG00000185962	Q5TA76	89	0
ENSG00000197312	Q5TDH0	399	0
ENSG00000165312	Q5VV17	481	0
ENSG00000180667	Q5VVQ6	348	0
ENSG00000174917	Q5XKP0	118	1
ENSG00000099290	Q641Q2	1341	0
ENSG00000115107	Q658P3	488	0
ENSG00000293543	Q6B8I1	188	0
ENSG00000278154	Q6GTX8	287	0
ENSG00000188624	Q6UXB1	125	0
ENSG00000160471	Q6YFQ2	88	0
ENSG00000187823	Q6ZR62	310	0
ENSG00000040199	Q6ZVD8	1323	0
ENSG00000168096	Q6ZW76	656	0
ENSG00000174327	Q7RTY0	426	0
ENSG00000186105	Q7Z2Q7	622	0
ENSG00000184599	Q7Z5A8	133	0
ENSG00000197763	Q86VQ6	643	0
ENSG00000141034	Q8IVV7	300	0
ENSG00000163644	Q8N3J5	372	0
ENSG00000006576	Q8N3S3	785	0
ENSG00000177994	Q8N5S3	287	0
ENSG00000115652	Q8NBZ7	420	0
ENSG00000108219	Q8NG11	270	0
ENSG00000179144	Q8NHV1	300	0
ENSG00000072042	Q8TC12	318	0
ENSG00000164096	Q8WVX3	66	1
ENSG00000160219	Q8WWW8	586	0
ENSG00000137815	Q92541	710	1
ENSG00000198945	Q96JM7	780	0
ENSG00000089177	Q96L93	1317	0
ENSG00000163218	Q96LB8	373	0
ENSG00000073331	Q96QP1	1244	0
ENSG00000105254	Q99426	244	1
ENSG00000238196	Q99466	2003	0
ENSG00000089041	Q99572	595	0
ENSG00000127083	Q99983	421	0
ENSG00000123219	Q9BS16	269	0
ENSG00000155252	Q9BTU6	479	1
ENSG00000130876	Q9NS82	523	0
ENSG00000034677	Q9NV58	838	1
ENSG00000105393	Q9NWV8	329	0
ENSG00000137707	Q9NY30	223	0
ENSG00000116857	Q9P0T7	183	1
ENSG00000131097	Q9P298	99	0
ENSG00000108798	Q9P2A4	366	0
ENSG00000043039	Q9UMQ3	279	0
ENSG00000242950	Q9UQF0	538	0
ENSG00000047056	Q9Y2I8	494	0
ENSG00000117115	Q9Y2J8	665	0
ENSG00000131043	Q9Y312	384	1
ENSG00000284622	A0A286YEX9	105	0
ENSG00000288914	A0A8I5QJV6	32	0
ENSG00000256162	H3BR10	107	0
ENSG00000041353	O00194	218	0
ENSG00000082898	O14980	1071	0
ENSG00000237335	O15212	129	0
ENSG00000116852	O75037	1637	0
ENSG00000134318	O75116	1388	1
ENSG00000130787	O75146	1068	0
ENSG00000008838	O75448	989	0
ENSG00000122122	O75995	380	0
ENSG00000171490	O76021	490	0
ENSG00000077080	O94805	426	0
ENSG00000100528	O95406	144	0
ENSG00000243509	O95407	300	0
ENSG00000165029	O95477	2261	0
ENSG00000141510	P04637	393	0
ENSG00000161992	P0CG20	571	0
ENSG00000185697	P10243	752	0
ENSG00000130985	P22314	1058	1
ENSG00000126759	P27918	469	0
ENSG00000070886	P29322	1005	0
ENSG00000163394	P32238	428	0
ENSG00000162645	P32456	591	0
ENSG00000113595	P36406	574	0
ENSG00000094916	P45973	191	0
ENSG00000126545	P47710	185	0
ENSG00000142657	P52209	483	0
ENSG00000177700	P62875	67	1
ENSG00000187773	Q0P6D2	419	0
ENSG00000113716	Q12766	1292	1
ENSG00000102554	Q13887	457	0
ENSG00000139436	Q14161	759	0
ENSG00000115339	Q14435	633	0
ENSG00000153827	Q14669	1992	1
ENSG00000251192	Q2M3X9	581	0
ENSG00000186871	Q2NKX8	1250	0
ENSG00000152404	Q2TBE0	894	0
ENSG00000119703	Q53FD0	456	0
ENSG00000070540	Q5MNZ9	446	0
ENSG00000204172	Q5VTM2	703	0
ENSG00000155158	Q5VTQ0	682	0
ENSG00000155918	Q5VY80	246	0
ENSG00000068097	Q6AI08	1181	0
ENSG00000086015	Q6P0Q8	1798	0
ENSG00000197353	Q6UXB3	125	0
ENSG00000100410	Q7RTV0	110	1
ENSG00000144119	Q7Z5L3	287	0
ENSG00000242265	Q86TG7	708	0
ENSG00000198355	Q86V86	326	0
ENSG00000111731	Q86YS7	1000	0
ENSG00000153714	Q8IV03	228	0
ENSG00000131503	Q8IWZ3	2542	0
ENSG00000175518	Q8IYU4	475	0
ENSG00000135541	Q8N157	1196	0
ENSG00000139624	Q8N5B7	392	0
ENSG00000177917	Q8N6S5	226	0
ENSG00000213512	Q8N8V2	638	0
ENSG00000165097	Q8NB78	822	0
ENSG00000106003	Q8NES3	379	0
ENSG00000176495	Q8NGI8	311	0
ENSG00000104381	Q8TB36	358	0
ENSG00000187969	Q8WW36	166	0
ENSG00000150773	Q8WWB5	315	0
ENSG00000198963	Q92753	470	0
ENSG00000133872	Q96BY9	339	1
ENSG00000283056	Q96DA0	172	0
ENSG00000187778	Q96EZ8	462	1
ENSG00000140488	Q96J87	481	0
ENSG00000146576	Q96N11	449	1
ENSG00000115687	Q96RG2	1323	0
ENSG00000176692	Q99958	501	0
ENSG00000057294	Q99959	881	0
ENSG00000173141	Q9BQC6	102	1
ENSG00000143374	Q9BW92	718	0
ENSG00000263341	Q9BYP8	105	0
ENSG00000140365	Q9H0A8	199	0
ENSG00000000005	Q9H2S6	317	0
ENSG00000168288	Q9H3L0	296	1
ENSG00000184564	Q9H5Y7	841	0
ENSG00000189334	Q9HCY8	104	0
ENSG00000184344	Q9NR23	364	0
ENSG00000138382	Q9NRN9	209	0
ENSG00000148943	Q9NUP9	197	0
ENSG00000198113	Q9NXH8	423	0
ENSG00000175634	Q9UBS0	482	0
ENSG00000164330	Q9UH73	591	0
ENSG00000288188	Q9UJ55	1249	0
ENSG00000204392	Q9Y333	95	1
ENSG00000198420	Q9Y4C2	921	1
ENSG00000204961	Q9Y5H5	950	0
ENSG00000269335	Q9Y6K9	419	0
ENSG00000248771	A0A1B0GVY4	71	0
ENSG00000142279	A6NIX2	430	0
ENSG00000197213	A6NJL1	495	0
ENSG00000115514	O14530	226	1
ENSG00000085644	O14771	459	0
ENSG00000118680	O14950	172	1
ENSG00000175003	O15245	554	0
ENSG00000165458	O15357	1258	0
ENSG00000135097	O43347	362	0
ENSG00000108384	O43502	376	0
ENSG00000275244	O43869	369	0
ENSG00000100351	O75791	330	0
ENSG00000164100	O95803	873	0
ENSG00000135744	P01019	476	0
ENSG00000163554	P02549	2419	0
ENSG00000250361	P06028	91	0
ENSG00000080824	P07900	732	0
ENSG00000285657	P0DV76	464	0
ENSG00000171401	P13646	458	0
ENSG00000145741	P20290	206	1
ENSG00000137825	P23677	461	0
ENSG00000005884	P26006	1051	0
ENSG00000147065	P26038	577	1
ENSG00000007171	P35228	1153	0
ENSG00000100345	P35579	1960	1
ENSG00000100077	P35626	688	0
ENSG00000109158	P48169	554	0
ENSG00000174405	P49917	911	0
ENSG00000150625	P51674	278	0
ENSG00000119318	P54727	409	1
ENSG00000278006	P55774	89	0
ENSG00000156253	P57060	319	0
ENSG00000107130	P62166	190	0
ENSG00000280831	P62851	125	0
ENSG00000124875	P80162	114	0
ENSG00000166949	P84022	425	0
ENSG00000130758	Q02779	954	0
ENSG00000092445	Q06418	890	0
ENSG00000143416	Q13228	472	0
ENSG00000137275	Q13546	671	0
ENSG00000180817	Q15181	289	1
ENSG00000133740	Q15329	346	0
ENSG00000065243	Q16513	984	0
ENSG00000162849	Q2KJY2	2108	0
ENSG00000206107	Q3LI81	207	0
ENSG00000145996	Q5VV42	579	0
ENSG00000171970	Q68EA5	555	0
ENSG00000264522	Q6GQQ9	843	0
ENSG00000274442	Q6P2Q9	2335	0
ENSG00000153066	Q6PKC3	985	0
ENSG00000180263	Q6ZV73	1430	0
ENSG00000140598	Q7Z2Z2	1120	0
ENSG00000147874	Q7Z4H7	955	0
ENSG00000100461	Q86U06	439	0
ENSG00000165898	Q86U28	154	1
ENSG00000138658	Q86YA3	2104	0
ENSG00000169570	Q8NBA8	298	0
ENSG00000137872	Q8NFY4	1073	0
ENSG00000171496	Q8NGR8	309	0
ENSG00000166225	Q8WU20	508	0
ENSG00000176256	Q8WW32	186	0
ENSG00000149564	Q96AP7	390	0
ENSG00000135521	Q96GA3	475	1
ENSG00000166887	Q96JC1	886	1
ENSG00000143376	Q96L92	541	1
ENSG00000153404	Q96PX9	1627	0
ENSG00000137824	Q96TC7	470	0
ENSG00000185340	Q99501	681	0
ENSG00000179456	Q99592	522	1
ENSG00000136197	Q9BPX7	421	0
ENSG00000173456	Q9BY78	433	0
ENSG00000124171	Q9BYG5	372	0
ENSG00000041802	Q9H089	658	1
ENSG00000166090	Q9H293	177	0
ENSG00000164002	Q9H790	373	0
ENSG00000092853	Q9HAW4	1339	0
ENSG00000134698	Q9HCK5	861	0
ENSG00000148229	Q9NRF9	147	1
ENSG00000147119	Q9NS84	486	0
ENSG00000182450	Q9NYG8	393	0
ENSG00000115112	Q9NZI6	479	0
ENSG00000163209	Q9UBC9	169	0
ENSG00000120729	Q9UBF9	498	0
ENSG00000100012	Q9UDX4	400	0
ENSG00000141562	Q9UHQ1	456	0
ENSG00000204540	Q9UIG5	152	0
ENSG00000108423	Q9UJT1	453	0
ENSG00000080561	Q9UJV3	735	0
ENSG00000132661	Q9UKK6	140	0
ENSG00000139610	Q9UNI1	258	0
ENSG00000182606	Q9UPV9	953	0
ENSG00000103647	Q9UQ03	480	0
ENSG00000109445	Q9Y3S2	320	1
ENSG00000169855	Q9Y6N7	1651	0
ENSG00000215817	A0A1B0GTU1	805	0
ENSG00000289025	A0A8I5QKY2	17	0
ENSG00000167195	A6NDK9	693	0
ENSG00000206199	A6NFN9	502	0
ENSG00000215274	A6NGK3	116	0
ENSG00000268964	B6SEH9	535	0
ENSG00000128641	O43795	1136	0
ENSG00000129194	O60248	233	0
ENSG00000147488	O60284	1047	0
ENSG00000155760	O75084	574	0
ENSG00000128250	O75677	317	0
ENSG00000176269	O95013	312	0
ENSG00000198670	P08519	2040	0
ENSG00000173762	P09564	240	0
ENSG00000231924	P11464	419	0
ENSG00000197081	P11717	2491	0
ENSG00000122884	P13674	534	0
ENSG00000095951	P15822	2718	0
ENSG00000276825	P21917	419	0
ENSG00000134308	P27348	245	1
ENSG00000147889	P42771	156	0
ENSG00000111667	P45974	858	0
ENSG00000175130	P49006	195	0
ENSG00000250722	P49908	381	0
ENSG00000131238	P50897	306	1
ENSG00000182541	P53671	638	0
ENSG00000129562	P61803	113	1
ENSG00000164587	P62263	151	1
ENSG00000105866	Q02446	784	0
ENSG00000184895	Q05066	204	0
ENSG00000037474	Q08J23	767	0
ENSG00000244687	Q13404	147	1
ENSG00000168461	Q13636	195	0
ENSG00000147130	Q14202	1370	0
ENSG00000124713	Q14749	295	0
ENSG00000139364	Q14DG7	1078	0
ENSG00000148671	Q15847	76	0
ENSG00000164603	Q1RMZ1	405	0
ENSG00000185988	Q496M5	336	0
ENSG00000075420	Q53EP0	1204	0
ENSG00000162664	Q5BKZ1	582	0
ENSG00000165684	Q5SXM2	1469	0
ENSG00000249471	Q6AW86	544	0
ENSG00000188636	Q6ICC9	239	0
ENSG00000230178	Q6IEY1	312	0
ENSG00000101745	Q6UB98	2062	0
ENSG00000187997	Q6UX52	265	0
ENSG00000205221	Q6UXI7	678	0
ENSG00000176438	Q6ZMZ3	975	0
ENSG00000183760	Q6ZNF0	438	0
ENSG00000169435	Q6ZTQ3	369	0
ENSG00000172367	Q86UT5	571	0
ENSG00000168454	Q86VQ3	553	0
ENSG00000176020	Q86WK7	504	0
ENSG00000136754	Q8IZP0	508	0
ENSG00000109576	Q8N5Z0	425	0
ENSG00000178381	Q8N6M9	145	0
ENSG00000181744	Q8NDZ4	430	0
ENSG00000174667	Q8NG98	312	0
ENSG00000150269	Q8NGP3	310	0
ENSG00000170279	Q8WU49	177	0
ENSG00000160799	Q8WUD4	166	1
ENSG00000100154	Q96AY4	2481	0
ENSG00000114790	Q96DR7	871	0
ENSG00000253719	Q96GX2	97	1
ENSG00000050730	Q96KP6	325	0
ENSG00000139132	Q96M96	766	0
ENSG00000154134	Q96MS0	1386	0
ENSG00000116157	Q96SL4	187	0
ENSG00000167034	Q99801	234	0
ENSG00000127914	Q99996	3907	0
ENSG00000137691	Q9BRQ4	267	0
ENSG00000057935	Q9BTC8	594	0
ENSG00000164039	Q9BUT1	245	1
ENSG00000088298	Q9BV94	578	0
ENSG00000135974	Q9BVC5	232	0
ENSG00000168131	Q9GZK3	357	0
ENSG00000104941	Q9H0K4	717	0
ENSG00000047188	Q9H6S0	1430	0
ENSG00000100802	Q9H972	538	0
ENSG00000087299	Q9H9P8	463	0
ENSG00000150967	Q9NP78	766	0
ENSG00000118900	Q9NPG3	1134	0
ENSG00000026751	Q9NQ25	335	0
ENSG00000184047	Q9NR28	239	0
ENSG00000163788	Q9NRH2	765	0
ENSG00000151882	Q9NRJ3	127	0
ENSG00000124615	Q9NZB8	636	0
ENSG00000095970	Q9NZC2	230	0
ENSG00000129484	Q9UGN5	583	0
ENSG00000178342	Q9UJ96	466	0
ENSG00000091536	Q9UKN7	3530	0
ENSG00000145819	Q9UNA1	814	0
ENSG00000144036	Q9Y2D4	811	0
ENSG00000150779	Q9Y5J9	83	0
ENSG00000276253	A0A0G2JNJ9	132	0
ENSG00000288469	A0A0X1KG70	313	0
ENSG00000226690	A0A1B0GUR6	38	0
ENSG00000183560	A6ND01	250	0
ENSG00000188368	A6NJB7	356	0
ENSG00000243317	E0CX11	47	0
ENSG00000115233	O00487	310	1
ENSG00000178921	O15067	1338	0
ENSG00000131370	O60239	455	0
ENSG00000164588	O60741	890	0
ENSG00000198929	O75052	506	0
ENSG00000276618	O75943	681	0
ENSG00000153904	O94760	285	0
ENSG00000163867	O95789	1325	0
ENSG00000126218	P00742	488	0
ENSG00000115138	P01189	267	0
ENSG00000126247	P04632	268	1
ENSG00000119640	P07311	99	0
ENSG00000150337	P12314	374	0
ENSG00000135678	P14384	443	0
ENSG00000128342	P15018	202	0
ENSG00000137309	P17096	107	0
ENSG00000067182	P19438	455	0
ENSG00000037965	P31273	242	0
ENSG00000120915	P34913	555	0
ENSG00000156471	P48651	473	0
ENSG00000168447	P51168	640	0
ENSG00000159167	P52823	247	0
ENSG00000160710	P55265	1226	0
ENSG00000244414	Q03591	330	0
ENSG00000011258	Q05BQ5	628	0
ENSG00000134765	Q08554	894	0
ENSG00000104760	Q08830	312	0
ENSG00000114650	Q12770	1279	0
ENSG00000146278	Q12796	327	0
ENSG00000102580	Q13217	504	1
ENSG00000106244	Q13442	181	1
ENSG00000023445	Q13489	604	0
ENSG00000136045	Q13610	501	1
ENSG00000067596	Q14562	1220	0
