Gene ID	Transcript ID	Gene Name	RefSeq	CCDS ID
ENSG00000108107	ENST00000560055	RPL28	NA	CCDS86809
ENSG00000140612	ENST00000560266	SEC11A	NM_001271920	CCDS61744
ENSG00000140350	ENST00000560303	ANP32A	NA	
ENSG00000100911	ENST00000560410	PSME2	NA	
ENSG00000255302	ENST00000560490	EID1	NA	
ENSG00000108107	ENST00000560583	RPL28	NM_001136134	CCDS46190
ENSG00000143418	ENST00000560793	CERS2	NA	
ENSG00000140391	ENST00000561277	TSPAN3	NA	
ENSG00000103018	ENST00000561792	CYB5B	NA	
ENSG00000103429	ENST00000562442	BFAR	NA	
ENSG00000169957	ENST00000562803	ZNF768	NA	
ENSG00000149925	ENST00000563060	ALDOA	"NM_001355564; NM_001355562; NM_001355563; NM_000034; NM_001355565; NM_184043"	CCDS10668
ENSG00000134419	ENST00000563390	RPS15A	NM_001030009	CCDS10571
ENSG00000103342	ENST00000563468	GSPT1	NA	CCDS45414
ENSG00000149925	ENST00000563987	ALDOA	NA	
ENSG00000178741	ENST00000564811	COX5A	NA	CCDS10273
ENSG00000103769	ENST00000564910	RAB11A	NA	
ENSG00000149925	ENST00000565355	ALDOA	NA	
ENSG00000197912	ENST00000565891	SPG7	NA	
ENSG00000169032	ENST00000566326	MAP2K1	NA	
ENSG00000205937	ENST00000566397	RNPS1	NA	
ENSG00000128989	ENST00000566423	ARPP19	NM_001306195	CCDS32242
ENSG00000149932	ENST00000566848	TMEM219	NA	CCDS42145
ENSG00000103353	ENST00000567212	UBFD1	NA	
ENSG00000197006	ENST00000567404	METTL9	"NM_001288659; NM_001288660"	
ENSG00000103769	ENST00000567671	RAB11A	NA	
ENSG00000167526	ENST00000567815	RPL13	NA	CCDS10979
ENSG00000103495	ENST00000568544	MAZ	NA	
ENSG00000174444	ENST00000568588	RPL4	NA	
ENSG00000261221	ENST00000568956	ZNF865	NM_001195605	CCDS58681
ENSG00000172775	ENST00000569266	FAM192A	"NM_001354080; NM_001354079; NM_001354087; NM_001354099; NM_001354102; NM_001354103; NM_001354101"	CCDS42168
ENSG00000102898	ENST00000569436	NUTF2	NM_001322040	CCDS10848
ENSG00000174444	ENST00000569438	RPL4	NA	
ENSG00000149925	ENST00000569545	ALDOA	NA	CCDS10668
ENSG00000103502	ENST00000569956	CDIPT	NA	CCDS10657
ENSG00000184009	ENST00000570382	ACTG1	NA	
ENSG00000141552	ENST00000571024	ANAPC11	"NM_001002247; NM_001002245"	CCDS11789
ENSG00000184009	ENST00000571691	ACTG1	NA	
ENSG00000108953	ENST00000571732	YWHAE	NA	
ENSG00000141552	ENST00000571874	ANAPC11	NA	CCDS11789
ENSG00000174231	ENST00000571958	PRPF8	NA	
ENSG00000175826	ENST00000572043	CTDNEP1	NA	
ENSG00000262664	ENST00000572195	OVCA2	NM_080822	CCDS11015
ENSG00000079432	ENST00000572681	CIC	NM_001304815	
ENSG00000132507	ENST00000572815	EIF5A	NA	
ENSG00000170296	ENST00000573928	GABARAP	NA	
ENSG00000170310	ENST00000574431	STX8	NA	
ENSG00000141456	ENST00000574876	PELP1	NA	
ENSG00000141552	ENST00000574924	ANAPC11	NA	CCDS11789
ENSG00000108523	ENST00000575111	RNF167	NA	CCDS11060
ENSG00000079432	ENST00000575354	CIC	NM_015125	CCDS12601
ENSG00000149932	ENST00000575829	TMEM219	NA	
ENSG00000108433	ENST00000576910	GOSR2	NA	
ENSG00000170296	ENST00000577035	GABARAP	NA	
ENSG00000125691	ENST00000577407	RPL23	NA	
ENSG00000188895	ENST00000577454	MSL1	NA	
ENSG00000170315	ENST00000577640	UBB	NA	
ENSG00000161960	ENST00000578495	EIF4A1	NA	
ENSG00000265681	ENST00000578532	RPL17	NA	
ENSG00000133030	ENST00000579361	MPRIP	NA	
ENSG00000108298	ENST00000579374	RPL19	NA	
ENSG00000265681	ENST00000579408	RPL17	NM_000985	CCDS45865
ENSG00000130255	ENST00000579446	RPL36	NA	
ENSG00000130255	ENST00000579649	RPL36	NA	CCDS12147
ENSG00000083896	ENST00000579690	YTHDC1	NM_001330698	CCDS82929
ENSG00000141552	ENST00000579978	ANAPC11	NA	CCDS11789
ENSG00000264364	ENST00000579991	DYNLL2	NM_080677	CCDS11601
ENSG00000213246	ENST00000580947	SUPT4H1	NA	CCDS11606
ENSG00000175662	ENST00000581396	TOM1L2	NM_001033551	CCDS32584
ENSG00000213246	ENST00000581540	SUPT4H1	NA	
ENSG00000087191	ENST00000581882	PSMC5	NA	CCDS56043
ENSG00000169718	ENST00000582529	DUS1L	NA	
ENSG00000136450	ENST00000582730	SRSF1	NM_001078166	CCDS58580
ENSG00000172809	ENST00000584577	RPL38	NA	
ENSG00000128789	ENST00000585331	PSMG2	NM_147163	CCDS67440
ENSG00000167468	ENST00000585362	GPX4	NA	
ENSG00000196365	ENST00000585374	LONP1	NA	
ENSG00000118046	ENST00000585465	STK11	NA	
ENSG00000105254	ENST00000585746	TBCB	NM_001300971	CCDS74344
ENSG00000175387	ENST00000586040	SMAD2	NA	
ENSG00000099622	ENST00000586472	CIRBP	NA	CCDS12059
ENSG00000179262	ENST00000586534	RAD23A	NM_005053	CCDS12289
ENSG00000104964	ENST00000586839	AES	NA	
ENSG00000198258	ENST00000586895	UBL5	NM_001048241	CCDS12219
ENSG00000167468	ENST00000587648	GPX4	NA	
ENSG00000126247	ENST00000587718	CAPNS1	NA	
ENSG00000104979	ENST00000588234	C19orf53	NM_014047	CCDS12298
ENSG00000125743	ENST00000588301	SNRPD2	NM_004597	CCDS33053
ENSG00000099622	ENST00000588344	CIRBP	NA	
ENSG00000105518	ENST00000588560	TMEM205	NM_001321112	CCDS32909
ENSG00000126247	ENST00000588815	CAPNS1	NM_001302632	CCDS12489
ENSG00000105220	ENST00000588991	GPI	NM_001184722	CCDS54246
ENSG00000141905	ENST00000589123	NFIC	NM_205843	CCDS45914
ENSG00000108946	ENST00000589228	PRKAR1A	NM_001278433	CCDS11678
ENSG00000132475	ENST00000589599	H3F3B	NA	CCDS11729
ENSG00000131469	ENST00000589913	RPL27	NM_001349922	CCDS11449
ENSG00000105254	ENST00000589996	TBCB	NA	
ENSG00000128789	ENST00000590217	PSMG2	NA	
ENSG00000105185	ENST00000590247	PDCD5	NM_004708	CCDS12423
ENSG00000141349	ENST00000590253	G6PC3	NA	
ENSG00000131467	ENST00000590720	PSME3	NM_005789	CCDS45689
ENSG00000091164	ENST00000590954	TXNL1	NA	CCDS11961
ENSG00000141644	ENST00000591416	MBD1	NA	CCDS11943
ENSG00000173812	ENST00000591776	EIF1	NA	
ENSG00000099800	ENST00000591871	TIMM13	NA	
ENSG00000132475	ENST00000591890	H3F3B	NA	
ENSG00000127540	ENST00000591899	UQCR11	NM_006830	CCDS12073
ENSG00000125503	ENST00000591938	PPP1R12C	NA	
ENSG00000099341	ENST00000592561	PSMD8	NA	
ENSG00000174886	ENST00000592634	NDUFA11	NA	
ENSG00000125912	ENST00000592737	NCLN	NA	
ENSG00000130175	ENST00000592741	PRKCSH	"NM_001289103; NM_001289104"	CCDS74286
ENSG00000125503	ENST00000592993	PPP1R12C	NA	
ENSG00000105401	ENST00000593124	CDC37	NA	
ENSG00000105518	ENST00000593256	TMEM205	NM_001145416	CCDS32909
ENSG00000105372	ENST00000593863	RPS19	NM_001321483	CCDS12588
ENSG00000185236	ENST00000594216	RAB11B	NA	
ENSG00000088247	ENST00000594496	KHSRP	NA	
ENSG00000105700	ENST00000595073	KXD1	NA	CCDS12381
ENSG00000127526	ENST00000595753	SLC35E1	NM_024881	CCDS12346
ENSG00000130725	ENST00000595957	UBE2M	NA	
ENSG00000125656	ENST00000596149	CLPP	NA	
ENSG00000167657	ENST00000596311	DAPK3	NA	
ENSG00000142546	ENST00000596358	NOSIP	"NM_001270960; NM_015953"	CCDS12772
ENSG00000066044	ENST00000596459	ELAVL1	NA	CCDS12193
ENSG00000105583	ENST00000596731	WDR83OS	NM_016145	CCDS12274
ENSG00000142534	ENST00000596873	RPS11	NA	
ENSG00000221983	ENST00000597451	UBA52	NA	CCDS12382
ENSG00000179134	ENST00000598605	SAMD4B	NA	
ENSG00000105583	ENST00000598732	WDR83OS	NA	
ENSG00000105372	ENST00000598742	RPS19	"NM_001321485; NM_001022"	CCDS12588
ENSG00000142534	ENST00000599561	RPS11	NA	
ENSG00000233927	ENST00000600659	RPS28	NM_001031	CCDS45953
ENSG00000197756	ENST00000600880	RPL37A	NA	
ENSG00000178980	ENST00000601048	SELENOW	NM_003009	CCDS59402
ENSG00000130724	ENST00000601220	CHMP2A	NM_198426	CCDS12986
ENSG00000105372	ENST00000601492	RPS19	NA	
ENSG00000105193	ENST00000601655	RPS16	NM_001321111	CCDS82349
ENSG00000105700	ENST00000602094	KXD1	NA	CCDS12381
ENSG00000152795	ENST00000602300	HNRNPDL	NA	
ENSG00000134248	ENST00000602318	LAMTOR5	NA	
ENSG00000102580	ENST00000602402	DNAJC3	NM_006260	CCDS9479
ENSG00000184007	ENST00000602725	PTP4A2	NA	CCDS348
ENSG00000270170	ENST00000602845	NCBP2-AS2	NM_001355243	CCDS87189
ENSG00000165916	ENST00000602866	PSMC3	NA	
ENSG00000099341	ENST00000602911	PSMD8	NA	
ENSG00000088448	ENST00000603993	ANKRD10	NA	
ENSG00000157916	ENST00000605895	RER1	NM_007033	CCDS41232
ENSG00000183648	ENST00000605997	NDUFB1	NA	
ENSG00000112514	ENST00000607266	CUTA	NA	CCDS4779
ENSG00000178252	ENST00000608424	WDR6	NM_018031	
ENSG00000105701	ENST00000608443	FKBP8	NM_012181	CCDS32961
ENSG00000119402	ENST00000608872	FBXW2	NM_012164	CCDS43872
